time,wx,wy,wz,yaw,pitch,roll
2024-10-14T10:25:43.370Z,-0.0064,-0.0403,0.0120,0.1988,0.7643,-0.0324
2024-10-14T10:25:43.380Z,-0.0625,-0.0499,0.0255,0.1991,0.7638,-0.0333
2024-10-14T10:25:43.390Z,-0.0903,-0.0008,0.0430,0.1999,0.7624,-0.0339
2024-10-14T10:25:43.400Z,-0.1069,-0.0098,0.0511,0.1999,0.7624,-0.0339
2024-10-14T10:25:43.410Z,-0.1317,-0.0662,0.0485,0.2008,0.7606,-0.0350
2024-10-14T10:25:43.420Z,-0.1772,-0.0771,0.0469,0.2016,0.7579,-0.0365
2024-10-14T10:25:43.430Z,-0.2446,-0.0277,0.0267,0.2016,0.7579,-0.0365
2024-10-14T10:25:43.440Z,-0.2922,-0.0066,-0.0197,0.2014,0.7539,-0.0365
2024-10-14T10:25:43.450Z,-0.2767,-0.0337,-0.0528,0.2002,0.7500,-0.0360
2024-10-14T10:25:43.460Z,-0.1913,-0.0155,-0.0499,0.2002,0.7500,-0.0360
2024-10-14T10:25:43.470Z,-0.0524,0.0007,-0.0504,0.1991,0.7482,-0.0353
2024-10-14T10:25:43.481Z,0.0837,0.0055,-0.0495,0.1982,0.7493,-0.0345
2024-10-14T10:25:43.490Z,0.1625,-0.0172,-0.0441,0.1982,0.7493,-0.0345
2024-10-14T10:25:43.500Z,0.1542,-0.0541,-0.0482,0.1975,0.7518,-0.0344
2024-10-14T10:25:43.510Z,0.0705,-0.0707,-0.0454,0.1965,0.7529,-0.0347
2024-10-14T10:25:43.520Z,-0.0414,-0.0543,-0.0568,0.1965,0.7529,-0.0347
2024-10-14T10:25:43.531Z,-0.1201,0.0122,-0.0511,0.1953,0.7517,-0.0341
2024-10-14T10:25:43.541Z,-0.1318,0.0570,-0.0488,0.1942,0.7498,-0.0325
2024-10-14T10:25:43.550Z,-0.0855,0.0524,-0.0435,0.1942,0.7498,-0.0325
2024-10-14T10:25:43.560Z,-0.0057,0.0305,-0.0325,0.1935,0.7490,-0.0313
2024-10-14T10:25:43.570Z,0.0724,0.0079,-0.0167,0.1931,0.7499,-0.0308
2024-10-14T10:25:43.580Z,0.0848,-0.0066,-0.0094,0.1931,0.7499,-0.0308
2024-10-14T10:25:43.590Z,0.0583,-0.0302,-0.0115,0.1931,0.7510,-0.0310
2024-10-14T10:25:43.600Z,-0.0047,-0.0704,-0.0196,0.1927,0.7509,-0.0317
2024-10-14T10:25:43.610Z,-0.0634,-0.1063,-0.0262,0.1927,0.7509,-0.0317
2024-10-14T10:25:43.620Z,-0.0988,-0.0942,-0.0157,0.1922,0.7497,-0.0329
2024-10-14T10:25:43.631Z,-0.0913,-0.0334,-0.0060,0.1921,0.7484,-0.0333
2024-10-14T10:25:43.640Z,-0.0523,0.0063,-0.0041,0.1921,0.7484,-0.0333
2024-10-14T10:25:43.650Z,-0.0105,0.0261,-0.0049,0.1920,0.7479,-0.0328
2024-10-14T10:25:43.660Z,0.0081,0.0374,0.0042,0.1920,0.7480,-0.0322
2024-10-14T10:25:43.670Z,0.0173,0.0253,0.0141,0.1920,0.7480,-0.0322
2024-10-14T10:25:43.680Z,0.0269,-0.0183,0.0227,0.1923,0.7484,-0.0322
2024-10-14T10:25:43.690Z,0.0455,-0.0462,0.0395,0.1931,0.7491,-0.0333
2024-10-14T10:25:43.700Z,0.0629,-0.0514,0.0529,0.1931,0.7491,-0.0333
2024-10-14T10:25:43.710Z,0.0576,-0.0532,0.0635,0.1942,0.7500,-0.0347
2024-10-14T10:25:43.720Z,0.0242,-0.0543,0.0704,0.1956,0.7503,-0.0363
2024-10-14T10:25:43.732Z,-0.0485,-0.0529,0.0649,0.1956,0.7503,-0.0363
2024-10-14T10:25:43.740Z,-0.1244,-0.0407,0.0676,0.1969,0.7489,-0.0378
2024-10-14T10:25:43.751Z,-0.1682,-0.0710,0.0827,0.1984,0.7464,-0.0399
2024-10-14T10:25:43.760Z,-0.1777,-0.1463,0.0827,0.1984,0.7464,-0.0399
2024-10-14T10:25:43.770Z,-0.1505,-0.1380,0.0860,0.1999,0.7438,-0.0429
2024-10-14T10:25:43.781Z,-0.0865,-0.0519,0.0775,0.2013,0.7426,-0.0446
2024-10-14T10:25:43.790Z,-0.0072,0.0092,0.0472,0.2013,0.7426,-0.0446
2024-10-14T10:25:43.800Z,0.0731,0.0078,0.0180,0.2020,0.7432,-0.0447
2024-10-14T10:25:43.810Z,0.1115,-0.0153,-0.0025,0.2020,0.7448,-0.0449
2024-10-14T10:25:43.820Z,0.0932,-0.0546,-0.0257,0.2020,0.7448,-0.0449
2024-10-14T10:25:43.831Z,0.0285,-0.0831,-0.0406,0.2013,0.7458,-0.0453
2024-10-14T10:25:43.840Z,-0.0528,-0.0739,-0.0387,0.2004,0.7451,-0.0457
2024-10-14T10:25:43.850Z,-0.1140,-0.0760,-0.0378,0.2004,0.7451,-0.0457
2024-10-14T10:25:43.860Z,-0.1521,-0.0865,-0.0347,0.1995,0.7431,-0.0462
2024-10-14T10:25:43.870Z,-0.1774,-0.0685,-0.0516,0.1995,0.7431,-0.0462
2024-10-14T10:25:43.880Z,-0.1922,-0.0223,-0.0636,0.1984,0.7404,-0.0463
2024-10-14T10:25:43.890Z,-0.1874,0.0143,-0.0846,0.1967,0.7375,-0.0452
2024-10-14T10:25:43.901Z,-0.1540,0.0275,-0.1005,0.1947,0.7353,-0.0433
2024-10-14T10:25:43.910Z,-0.1112,0.0400,-0.0973,0.1947,0.7353,-0.0433
2024-10-14T10:25:43.920Z,-0.0624,0.0459,-0.0921,0.1927,0.7342,-0.0413
2024-10-14T10:25:43.931Z,-0.0242,0.0335,-0.0933,0.1908,0.7339,-0.0394
2024-10-14T10:25:43.940Z,-0.0161,0.0341,-0.0799,0.1908,0.7339,-0.0394
2024-10-14T10:25:43.950Z,-0.0351,0.0439,-0.0620,0.1894,0.7336,-0.0378
2024-10-14T10:25:43.960Z,-0.0666,0.0483,-0.0412,0.1885,0.7326,-0.0365
2024-10-14T10:25:43.970Z,-0.1134,0.0421,-0.0264,0.1885,0.7326,-0.0365
2024-10-14T10:25:43.980Z,-0.1821,0.0386,-0.0118,0.1882,0.7304,-0.0356
2024-10-14T10:25:43.992Z,-0.2294,0.0420,-0.0028,0.1880,0.7269,-0.0348
2024-10-14T10:25:44.001Z,-0.2413,0.0161,0.0008,0.1880,0.7269,-0.0348
2024-10-14T10:25:44.010Z,-0.1976,-0.0344,-0.0052,0.1879,0.7236,-0.0349
2024-10-14T10:25:44.020Z,-0.1091,-0.0781,-0.0155,0.1879,0.7236,-0.0349
2024-10-14T10:25:44.031Z,0.0034,-0.0972,-0.0348,0.1875,0.7221,-0.0357
2024-10-14T10:25:44.040Z,0.0696,-0.0833,-0.0443,0.1867,0.7228,-0.0365
2024-10-14T10:25:44.051Z,0.0524,-0.0613,-0.0508,0.1857,0.7235,-0.0366
2024-10-14T10:25:44.060Z,-0.0258,-0.0514,-0.0549,0.1857,0.7235,-0.0366
2024-10-14T10:25:44.070Z,-0.1324,-0.0361,-0.0588,0.1844,0.7225,-0.0363
2024-10-14T10:25:44.081Z,-0.2136,-0.0089,-0.0503,0.1833,0.7194,-0.0356
2024-10-14T10:25:44.090Z,-0.2432,0.0033,-0.0351,0.1833,0.7194,-0.0356
2024-10-14T10:25:44.100Z,-0.2193,-0.0341,-0.0147,0.1826,0.7159,-0.0352
2024-10-14T10:25:44.111Z,-0.1734,-0.0774,-0.0105,0.1823,0.7133,-0.0361
2024-10-14T10:25:44.120Z,-0.1278,-0.0861,-0.0040,0.1823,0.7133,-0.0361
2024-10-14T10:25:44.130Z,-0.1009,-0.0609,0.0032,0.1822,0.7116,-0.0370
2024-10-14T10:25:44.140Z,-0.0935,0.0011,0.0185,0.1824,0.7103,-0.0370
2024-10-14T10:25:44.150Z,-0.0812,0.0491,0.0146,0.1824,0.7103,-0.0370
2024-10-14T10:25:44.160Z,-0.0720,0.0580,-0.0017,0.1825,0.7093,-0.0362
2024-10-14T10:25:44.171Z,-0.0696,0.0207,-0.0302,0.1818,0.7083,-0.0353
2024-10-14T10:25:44.180Z,-0.0629,-0.0262,-0.0493,0.1818,0.7083,-0.0353
2024-10-14T10:25:44.190Z,-0.0735,-0.0602,-0.0409,0.1809,0.7074,-0.0353
2024-10-14T10:25:44.200Z,-0.0876,-0.0875,-0.0012,0.1809,0.7074,-0.0353
2024-10-14T10:25:44.210Z,-0.0932,-0.0861,0.0327,0.1808,0.7062,-0.0364
2024-10-14T10:25:44.220Z,-0.1100,-0.1066,0.0282,0.1814,0.7047,-0.0381
2024-10-14T10:25:44.230Z,-0.1359,-0.1414,-0.0020,0.1814,0.7047,-0.0381
2024-10-14T10:25:44.240Z,-0.1762,-0.1408,-0.0118,0.1813,0.7026,-0.0400
2024-10-14T10:25:44.250Z,-0.2159,-0.1146,-0.0235,0.1808,0.6997,-0.0415
2024-10-14T10:25:44.261Z,-0.2499,-0.0761,-0.0436,0.1798,0.6961,-0.0420
2024-10-14T10:25:44.271Z,-0.2632,-0.0694,-0.0375,0.1798,0.6961,-0.0420
2024-10-14T10:25:44.281Z,-0.2513,-0.0682,-0.0233,0.1788,0.6925,-0.0422
2024-10-14T10:25:44.291Z,-0.2254,-0.0915,-0.0103,0.1783,0.6893,-0.0430
2024-10-14T10:25:44.300Z,-0.2093,-0.1201,-0.0027,0.1783,0.6893,-0.0430
2024-10-14T10:25:44.310Z,-0.2034,-0.1185,-0.0042,0.1780,0.6864,-0.0445
2024-10-14T10:25:44.322Z,-0.2376,-0.1148,-0.0084,0.1777,0.6828,-0.0458
2024-10-14T10:25:44.330Z,-0.2793,-0.1030,-0.0217,0.1777,0.6828,-0.0458
2024-10-14T10:25:44.340Z,-0.3073,-0.0644,-0.0253,0.1769,0.6786,-0.0465
2024-10-14T10:25:44.352Z,-0.3086,-0.0252,-0.0057,0.1765,0.6741,-0.0466
2024-10-14T10:25:44.360Z,-0.2848,0.0041,0.0105,0.1765,0.6741,-0.0466
2024-10-14T10:25:44.370Z,-0.2412,-0.0047,0.0124,0.1765,0.6703,-0.0464
2024-10-14T10:25:44.381Z,-0.2005,-0.0350,0.0097,0.1765,0.6703,-0.0464
2024-10-14T10:25:44.390Z,-0.1813,-0.0639,-0.0018,0.1764,0.6673,-0.0467
2024-10-14T10:25:44.400Z,-0.1868,-0.0880,-0.0194,0.1761,0.6648,-0.0475
2024-10-14T10:25:44.411Z,-0.2015,-0.0865,-0.0358,0.1752,0.6619,-0.0482
2024-10-14T10:25:44.420Z,-0.2054,-0.0626,-0.0370,0.1752,0.6619,-0.0482
2024-10-14T10:25:44.430Z,-0.2059,-0.0250,-0.0372,0.1743,0.6590,-0.0482
2024-10-14T10:25:44.441Z,-0.2067,0.0194,-0.0351,0.1735,0.6560,-0.0472
2024-10-14T10:25:44.450Z,-0.1981,0.0732,-0.0153,0.1735,0.6560,-0.0472
2024-10-14T10:25:44.460Z,-0.1942,0.1082,-0.0063,0.1730,0.6531,-0.0455
2024-10-14T10:25:44.470Z,-0.2054,0.1159,-0.0158,0.1730,0.6531,-0.0455
2024-10-14T10:25:44.480Z,-0.2210,0.1206,-0.0297,0.1726,0.6501,-0.0434
2024-10-14T10:25:44.491Z,-0.2381,0.1173,-0.0526,0.1718,0.6468,-0.0410
2024-10-14T10:25:44.502Z,-0.2573,0.0764,-0.0723,0.1703,0.6430,-0.0390
2024-10-14T10:25:44.510Z,-0.2805,0.0024,-0.0881,0.1703,0.6430,-0.0390
2024-10-14T10:25:44.520Z,-0.2924,-0.0636,-0.0876,0.1685,0.6389,-0.0384
2024-10-14T10:25:44.531Z,-0.2929,-0.1084,-0.0713,0.1685,0.6389,-0.0384
2024-10-14T10:25:44.540Z,-0.2871,-0.1667,-0.0415,0.1670,0.6346,-0.0391
2024-10-14T10:25:44.550Z,-0.2636,-0.2074,-0.0089,0.1663,0.6306,-0.0414
2024-10-14T10:25:44.560Z,-0.2392,-0.2091,-0.0087,0.1663,0.6306,-0.0414
2024-10-14T10:25:44.570Z,-0.2381,-0.1550,-0.0247,0.1658,0.6269,-0.0441
2024-10-14T10:25:44.579Z,-0.2646,-0.0728,-0.0502,0.1649,0.6233,-0.0452
2024-10-14T10:25:44.589Z,-0.3115,0.0141,-0.0583,0.1649,0.6233,-0.0452
2024-10-14T10:25:44.600Z,-0.3490,0.0576,-0.0634,0.1636,0.6187,-0.0442
2024-10-14T10:25:44.610Z,-0.3660,0.0395,-0.0719,0.1620,0.6133,-0.0425
2024-10-14T10:25:44.621Z,-0.3664,-0.0231,-0.0727,0.1620,0.6133,-0.0425
2024-10-14T10:25:44.629Z,-0.3604,-0.0952,-0.0747,0.1604,0.6080,-0.0418
2024-10-14T10:25:44.639Z,-0.3588,-0.0966,-0.0816,0.1587,0.6026,-0.0422
2024-10-14T10:25:44.650Z,-0.3524,-0.0348,-0.0749,0.1587,0.6026,-0.0422
2024-10-14T10:25:44.660Z,-0.3522,0.0231,-0.0715,0.1571,0.5974,-0.0417
2024-10-14T10:25:44.670Z,-0.3525,0.0817,-0.0654,0.1556,0.5922,-0.0399
2024-10-14T10:25:44.679Z,-0.3647,0.1533,-0.0655,0.1556,0.5922,-0.0399
2024-10-14T10:25:44.690Z,-0.3995,0.1770,-0.0724,0.1541,0.5867,-0.0369
2024-10-14T10:25:44.700Z,-0.4563,0.1723,-0.0929,0.1524,0.5804,-0.0332
2024-10-14T10:25:44.711Z,-0.5080,0.1768,-0.0864,0.1524,0.5804,-0.0332
2024-10-14T10:25:44.720Z,-0.5203,0.1281,-0.0880,0.1505,0.5728,-0.0295
2024-10-14T10:25:44.730Z,-0.4774,0.0302,-0.0932,0.1487,0.5654,-0.0273
2024-10-14T10:25:44.741Z,-0.4053,-0.0342,-0.0981,0.1487,0.5654,-0.0273
2024-10-14T10:25:44.751Z,-0.3296,-0.0414,-0.0715,0.1468,0.5593,-0.0266
2024-10-14T10:25:44.761Z,-0.2872,-0.0179,-0.0337,0.1458,0.5547,-0.0264
2024-10-14T10:25:44.771Z,-0.2741,0.0017,-0.0234,0.1458,0.5547,-0.0264
2024-10-14T10:25:44.779Z,-0.2677,0.0267,-0.0298,0.1452,0.5506,-0.0259
2024-10-14T10:25:44.790Z,-0.2663,0.0479,-0.0439,0.1444,0.5466,-0.0249
2024-10-14T10:25:44.801Z,-0.2747,0.0059,-0.0668,0.1444,0.5466,-0.0249
2024-10-14T10:25:44.811Z,-0.2891,-0.0769,-0.0731,0.1432,0.5426,-0.0241
2024-10-14T10:25:44.821Z,-0.3148,-0.1514,-0.0690,0.1418,0.5381,-0.0251
2024-10-14T10:25:44.829Z,-0.3335,-0.1664,-0.0709,0.1418,0.5381,-0.0251
2024-10-14T10:25:44.841Z,-0.3380,-0.1157,-0.0709,0.1404,0.5331,-0.0266
2024-10-14T10:25:44.851Z,-0.3349,-0.0226,-0.0747,0.1390,0.5281,-0.0269
2024-10-14T10:25:44.861Z,-0.3161,0.0693,-0.0735,0.1390,0.5281,-0.0269
2024-10-14T10:25:44.871Z,-0.3117,0.1436,-0.0662,0.1377,0.5233,-0.0251
2024-10-14T10:25:44.881Z,-0.3053,0.1827,-0.0656,0.1364,0.5187,-0.0219
2024-10-14T10:25:44.891Z,-0.2988,0.1462,-0.0764,0.1364,0.5187,-0.0219
2024-10-14T10:25:44.901Z,-0.2799,0.0785,-0.1145,0.1350,0.5143,-0.0189
2024-10-14T10:25:44.911Z,-0.2445,0.0419,-0.1568,0.1325,0.5104,-0.0167
2024-10-14T10:25:44.920Z,-0.2129,0.0538,-0.1760,0.1325,0.5104,-0.0167
2024-10-14T10:25:44.931Z,-0.1972,0.0865,-0.1658,0.1295,0.5073,-0.0143
2024-10-14T10:25:44.941Z,-0.2012,0.1129,-0.1557,0.1267,0.5044,-0.0113
2024-10-14T10:25:44.951Z,-0.2230,0.1388,-0.1533,0.1267,0.5044,-0.0113
2024-10-14T10:25:44.960Z,-0.2673,0.1374,-0.1528,0.1240,0.5010,-0.0079
2024-10-14T10:25:44.970Z,-0.3267,0.1353,-0.1359,0.1215,0.4966,-0.0046
2024-10-14T10:25:44.981Z,-0.3872,0.1548,-0.1281,0.1215,0.4966,-0.0046
2024-10-14T10:25:44.991Z,-0.4276,0.1303,-0.1335,0.1193,0.4909,-0.0012
2024-10-14T10:25:45.001Z,-0.4367,0.0658,-0.1488,0.1169,0.4844,0.0015
2024-10-14T10:25:45.011Z,-0.4250,0.0201,-0.1524,0.1169,0.4844,0.0015
2024-10-14T10:25:45.021Z,-0.3711,0.0020,-0.1390,0.1143,0.4781,0.0031
2024-10-14T10:25:45.031Z,-0.2762,-0.0058,-0.1386,0.1120,0.4732,0.0043
2024-10-14T10:25:45.041Z,-0.1727,-0.0155,-0.1460,0.1120,0.4732,0.0043
2024-10-14T10:25:45.051Z,-0.0949,-0.0053,-0.1463,0.1096,0.4706,0.0053
2024-10-14T10:25:45.060Z,-0.0555,-0.0085,-0.1522,0.1071,0.4694,0.0064
2024-10-14T10:25:45.071Z,-0.0396,-0.0119,-0.1469,0.1071,0.4694,0.0064
2024-10-14T10:25:45.080Z,-0.0267,0.0048,-0.1386,0.1047,0.4688,0.0075
2024-10-14T10:25:45.091Z,-0.0411,-0.0009,-0.1254,0.1025,0.4683,0.0086
2024-10-14T10:25:45.101Z,-0.0904,-0.0368,-0.1240,0.1025,0.4683,0.0086
2024-10-14T10:25:45.112Z,-0.1662,-0.0777,-0.1305,0.1003,0.4668,0.0090
2024-10-14T10:25:45.121Z,-0.2236,-0.0891,-0.1317,0.0982,0.4639,0.0089
2024-10-14T10:25:45.131Z,-0.2419,-0.0829,-0.1158,0.0982,0.4639,0.0089
2024-10-14T10:25:45.141Z,-0.2343,-0.0988,-0.0931,0.0963,0.4603,0.0085
2024-10-14T10:25:45.151Z,-0.2139,-0.0910,-0.0595,0.0950,0.4569,0.0077
2024-10-14T10:25:45.164Z,-0.2038,-0.0467,-0.0449,0.0943,0.4538,0.0074
2024-10-14T10:25:45.170Z,-0.2098,-0.0143,-0.0438,0.0943,0.4538,0.0074
2024-10-14T10:25:45.181Z,-0.2225,0.0067,-0.0497,0.0936,0.4506,0.0077
2024-10-14T10:25:45.191Z,-0.2276,0.0400,-0.0500,0.0936,0.4506,0.0077
2024-10-14T10:25:45.201Z,-0.2047,0.0533,-0.0443,0.0928,0.4473,0.0087
2024-10-14T10:25:45.212Z,-0.1556,0.0254,-0.0436,0.0921,0.4446,0.0096
2024-10-14T10:25:45.220Z,-0.1218,-0.0119,-0.0389,0.0921,0.4446,0.0096
2024-10-14T10:25:45.231Z,-0.1251,-0.0185,-0.0226,0.0915,0.4427,0.0098
2024-10-14T10:25:45.241Z,-0.1465,-0.0140,0.0168,0.0915,0.4407,0.0096
2024-10-14T10:25:45.250Z,-0.1831,-0.0079,0.0553,0.0915,0.4407,0.0096
2024-10-14T10:25:45.263Z,-0.2416,-0.0275,0.0626,0.0924,0.4379,0.0091
2024-10-14T10:25:45.270Z,-0.3192,-0.0671,0.0481,0.0934,0.4336,0.0081
2024-10-14T10:25:45.280Z,-0.3754,-0.0943,0.0304,0.0934,0.4336,0.0081
2024-10-14T10:25:45.291Z,-0.3935,-0.0479,0.0239,0.0939,0.4280,0.0067
2024-10-14T10:25:45.300Z,-0.3756,0.0032,0.0022,0.0942,0.4223,0.0064
2024-10-14T10:25:45.314Z,-0.3135,0.0353,-0.0050,0.0942,0.4177,0.0070
2024-10-14T10:25:45.320Z,-0.2156,0.0515,0.0163,0.0942,0.4177,0.0070
2024-10-14T10:25:45.330Z,-0.1099,0.0632,0.0221,0.0945,0.4153,0.0078
2024-10-14T10:25:45.340Z,-0.0266,0.0773,0.0197,0.0945,0.4153,0.0078
2024-10-14T10:25:45.350Z,-0.0050,0.0714,0.0163,0.0949,0.4147,0.0089
2024-10-14T10:25:45.363Z,-0.0353,0.0253,0.0228,0.0952,0.4145,0.0096
2024-10-14T10:25:45.370Z,-0.0980,-0.0220,0.0413,0.0952,0.4145,0.0096
2024-10-14T10:25:45.380Z,-0.1582,-0.0492,0.0597,0.0959,0.4130,0.0091
2024-10-14T10:25:45.390Z,-0.2165,-0.0643,0.0743,0.0971,0.4102,0.0079
2024-10-14T10:25:45.400Z,-0.2601,-0.0646,0.0699,0.0971,0.4102,0.0079
2024-10-14T10:25:45.412Z,-0.2945,-0.0262,0.0613,0.0982,0.4063,0.0066
2024-10-14T10:25:45.420Z,-0.2952,0.0506,0.0544,0.0992,0.4019,0.0065
2024-10-14T10:25:45.430Z,-0.2503,0.1200,0.0648,0.0992,0.4019,0.0065
2024-10-14T10:25:45.440Z,-0.1892,0.1589,0.1122,0.1004,0.3982,0.0079
2024-10-14T10:25:45.450Z,-0.1498,0.1412,0.1342,0.1025,0.3958,0.0095
2024-10-14T10:25:45.463Z,-0.1538,0.0743,0.1195,0.1045,0.3935,0.0100
2024-10-14T10:25:45.470Z,-0.2043,0.0065,0.1100,0.1045,0.3935,0.0100
2024-10-14T10:25:45.482Z,-0.2895,-0.0320,0.1098,0.1063,0.3900,0.0091
2024-10-14T10:25:45.490Z,-0.3664,-0.0527,0.1146,0.1063,0.3900,0.0091
2024-10-14T10:25:45.500Z,-0.4107,-0.0412,0.1361,0.1083,0.3846,0.0077
2024-10-14T10:25:45.513Z,-0.4043,0.0226,0.1551,0.1107,0.3787,0.0066
2024-10-14T10:25:45.520Z,-0.3268,0.0986,0.1732,0.1107,0.3787,0.0066
2024-10-14T10:25:45.530Z,-0.2072,0.1364,0.1899,0.1135,0.3739,0.0071
2024-10-14T10:25:45.540Z,-0.1037,0.1633,0.2023,0.1167,0.3716,0.0083
2024-10-14T10:25:45.550Z,-0.0502,0.1551,0.2007,0.1167,0.3716,0.0083
2024-10-14T10:25:45.562Z,-0.0604,0.1065,0.1985,0.1200,0.3708,0.0094
2024-10-14T10:25:45.570Z,-0.1221,0.0369,0.1968,0.1232,0.3695,0.0095
2024-10-14T10:25:45.580Z,-0.2009,-0.0378,0.1853,0.1232,0.3695,0.0095
2024-10-14T10:25:45.590Z,-0.2248,-0.0865,0.1790,0.1262,0.3666,0.0079
2024-10-14T10:25:45.600Z,-0.1843,-0.1112,0.1950,0.1292,0.3635,0.0054
2024-10-14T10:25:45.613Z,-0.1239,-0.1277,0.1974,0.1324,0.3616,0.0025
2024-10-14T10:25:45.620Z,-0.0748,-0.1519,0.1871,0.1324,0.3616,0.0025
2024-10-14T10:25:45.630Z,-0.0566,-0.1547,0.1715,0.1353,0.3607,-0.0007
2024-10-14T10:25:45.640Z,-0.0524,-0.1460,0.1631,0.1353,0.3607,-0.0007
2024-10-14T10:25:45.650Z,-0.0482,-0.1218,0.1347,0.1378,0.3599,-0.0037
2024-10-14T10:25:45.662Z,-0.0628,-0.0267,0.1301,0.1399,0.3590,-0.0055
2024-10-14T10:25:45.670Z,-0.0585,0.1041,0.1684,0.1399,0.3590,-0.0055
2024-10-14T10:25:45.680Z,-0.0375,0.1941,0.1967,0.1425,0.3582,-0.0048
2024-10-14T10:25:45.690Z,-0.0029,0.2096,0.1922,0.1456,0.3578,-0.0026
2024-10-14T10:25:45.700Z,0.0202,0.1812,0.1767,0.1456,0.3578,-0.0026
2024-10-14T10:25:45.711Z,0.0509,0.1341,0.1670,0.1484,0.3581,-0.0008
2024-10-14T10:25:45.720Z,0.1018,0.0979,0.1807,0.1513,0.3592,0.0001
2024-10-14T10:25:45.730Z,0.1600,0.0767,0.1814,0.1513,0.3592,0.0001
2024-10-14T10:25:45.740Z,0.1918,0.0503,0.1752,0.1542,0.3616,0.0003
2024-10-14T10:25:45.750Z,0.1660,0.0095,0.1671,0.1569,0.3642,-0.0001
2024-10-14T10:25:45.762Z,0.1054,-0.0235,0.1685,0.1569,0.3642,-0.0001
2024-10-14T10:25:45.770Z,0.0388,-0.0297,0.1652,0.1596,0.3657,-0.0012
2024-10-14T10:25:45.780Z,-0.0252,-0.0616,0.1384,0.1620,0.3657,-0.0028
2024-10-14T10:25:45.790Z,-0.0849,-0.1297,0.1023,0.1620,0.3657,-0.0028
2024-10-14T10:25:45.800Z,-0.1273,-0.1861,0.0899,0.1638,0.3644,-0.0052
2024-10-14T10:25:45.811Z,-0.1502,-0.1822,0.0799,0.1651,0.3623,-0.0084
2024-10-14T10:25:45.820Z,-0.1606,-0.1513,0.0635,0.1651,0.3623,-0.0084
2024-10-14T10:25:45.830Z,-0.1714,-0.0986,0.0525,0.1661,0.3598,-0.0108
2024-10-14T10:25:45.840Z,-0.1757,-0.0551,0.0557,0.1669,0.3572,-0.0122
2024-10-14T10:25:45.850Z,-0.1566,-0.0228,0.0732,0.1669,0.3572,-0.0122
2024-10-14T10:25:45.861Z,-0.1163,-0.0155,0.0917,0.1680,0.3549,-0.0129
2024-10-14T10:25:45.870Z,-0.0881,-0.0334,0.0852,0.1694,0.3533,-0.0136
2024-10-14T10:25:45.880Z,-0.0815,-0.0519,0.0589,0.1694,0.3533,-0.0136
