time,yaw,pitch,roll
0.8487648963928223,-9.584,37.382,-0.22
0.8560149669647217,-9.571,37.372,-0.232
0.8660321235656738,-9.557,37.391,-0.235
0.8759779930114746,-9.549,37.429,-0.222
0.8861029148101807,-9.553,37.478,-0.179
0.8986458778381348,-9.574,37.527,-0.123
0.9060111045837402,-9.604,37.565,-0.092
0.9161689281463623,-9.635,37.585,-0.091
0.9260430335998535,-9.668,37.592,-0.092
0.9362258911132812,-9.694,37.595,-0.088
0.9487271308898926,-9.708,37.599,-0.088
0.9564127922058105,-9.714,37.605,-0.098
0.966184139251709,-9.719,37.615,-0.123
0.9762411117553711,-9.721,37.63,-0.145
0.9862339496612549,-9.725,37.649,-0.153
0.9988698959350586,-9.741,37.67,-0.146
1.0060558319091797,-9.772,37.678,-0.138
1.0163841247558594,-9.807,37.673,-0.134
1.0261459350585938,-9.848,37.656,-0.136
1.0362849235534668,-9.893,37.637,-0.139
1.0488300323486328,-9.935,37.623,-0.147
1.0562479496002197,-9.97,37.605,-0.158
1.0665209293365479,-9.994,37.58,-0.174
1.0769689083099365,-10.016,37.543,-0.198
1.0860838890075684,-10.042,37.5,-0.216
1.0986249446868896,-10.069,37.456,-0.226
1.1062908172607422,-10.092,37.418,-0.229
1.1161198616027832,-10.113,37.396,-0.224
1.1258258819580078,-10.144,37.388,-0.199
1.1363649368286133,-10.188,37.403,-0.152
1.1488170623779297,-10.236,37.438,-0.098
1.1564841270446777,-10.288,37.49,-0.039
1.1663508415222168,-10.338,37.54,0.013
1.1764531135559082,-10.382,37.57,0.049
1.18666410446167,-10.424,37.573,0.078
1.198969841003418,-10.469,37.552,0.097
1.2062029838562012,-10.522,37.516,0.112
1.216670036315918,-10.58,37.474,0.13
1.2264699935913086,-10.635,37.435,0.152
1.2366490364074707,-10.677,37.405,0.157
1.248729944229126,-10.709,37.388,0.141
1.2564778327941895,-10.735,37.385,0.131
1.2665739059448242,-10.763,37.398,0.144
1.276505947113037,-10.8,37.422,0.185
1.2866168022155762,-10.862,37.445,0.263
1.298813819885254,-10.949,37.458,0.365
1.3064749240875244,-11.055,37.465,0.47
1.3173980712890625,-11.168,37.465,0.567
1.3264150619506836,-11.278,37.463,0.658
1.3365859985351562,-11.381,37.463,0.748
1.3488578796386719,-11.484,37.466,0.832
1.35646390914917,-11.589,37.47,0.907
1.3666939735412598,-11.698,37.47,0.979
1.3766849040985107,-11.817,37.459,1.052
1.3867859840393066,-11.958,37.441,1.128
1.3989520072937012,-12.124,37.423,1.203
1.406571865081787,-12.312,37.41,1.279
1.41756010055542,-12.501,37.403,1.344
1.4264400005340576,-12.674,37.403,1.383
1.436798095703125,-12.822,37.415,1.405
1.4491310119628906,-12.95,37.444,1.438
1.4567508697509766,-13.071,37.496,1.49
1.4668340682983398,-13.191,37.565,1.562
1.4773941040039062,-13.319,37.636,1.656
1.4870967864990234,-13.463,37.687,1.768
1.4980230331420898,-13.614,37.719,1.881
1.5062599182128906,-13.751,37.734,1.968
1.516422986984253,-13.863,37.73,2.029
1.5262398719787598,-13.952,37.704,2.063
1.5362401008605957,-14.019,37.66,2.076
1.5491549968719482,-14.061,37.605,2.07
1.5569159984588623,-14.084,37.544,2.054
1.5669970512390137,-14.096,37.487,2.047
1.5774378776550293,-14.107,37.443,2.058
1.5870850086212158,-14.124,37.417,2.092
1.598865032196045,-14.147,37.396,2.134
1.606863021850586,-14.177,37.375,2.187
1.6178178787231445,-14.212,37.359,2.247
1.6273488998413086,-14.246,37.353,2.307
1.6371488571166992,-14.279,37.36,2.373
1.6490449905395508,-14.315,37.379,2.445
1.6570138931274414,-14.356,37.405,2.52
1.667119026184082,-14.412,37.43,2.592
1.677475929260254,-14.485,37.438,2.668
1.6870899200439453,-14.575,37.421,2.746
1.6991910934448242,-14.68,37.382,2.815
1.707036018371582,-14.786,37.33,2.875
1.7179498672485352,-14.883,37.289,2.921
1.7274060249328613,-14.971,37.279,2.968
1.737173080444336,-15.051,37.316,3.024
1.7494540214538574,-15.13,37.388,3.077
1.7570528984069824,-15.212,37.461,3.135
1.767287015914917,-15.307,37.513,3.21
1.7775788307189941,-15.423,37.534,3.312
1.7873239517211914,-15.558,37.54,3.447
1.799272060394287,-15.694,37.554,3.597
1.8071999549865723,-15.825,37.587,3.746
1.8176651000976562,-15.947,37.629,3.873
1.8274729251861572,-16.063,37.66,3.964
1.8373918533325195,-16.182,37.679,4.034
1.8493118286132812,-16.312,37.68,4.11
1.8572378158569336,-16.457,37.667,4.222
1.8672890663146973,-16.611,37.648,4.369
1.8774769306182861,-16.766,37.634,4.549
1.8874249458312988,-16.917,37.636,4.754
1.8994100093841553,-17.066,37.656,4.956
1.9071850776672363,-17.218,37.684,5.149
1.9178228378295898,-17.38,37.708,5.338
1.9276070594787598,-17.559,37.716,5.539
1.937643051147461,-17.765,37.709,5.775
1.9495229721069336,-17.995,37.697,6.056
1.9575109481811523,-18.241,37.693,6.361
1.9682388305664062,-18.489,37.708,6.658
1.9777488708496094,-18.733,37.744,6.937
1.9881060123443604,-18.98,37.791,7.218
1.9997649192810059,-19.229,37.839,7.496
2.008157968521118,-19.487,37.879,7.761
2.0179758071899414,-19.758,37.903,8.017
2.0275421142578125,-20.042,37.906,8.269
2.037661075592041,-20.338,37.891,8.524
2.0494749546051025,-20.641,37.866,8.793
2.0576720237731934,-20.94,37.84,9.062
2.0682709217071533,-21.227,37.819,9.309
2.0776000022888184,-21.503,37.8,9.538
2.088336944580078,-21.774,37.775,9.765
2.0993618965148926,-22.05,37.74,9.998
2.1081838607788086,-22.336,37.696,10.248
2.1266088485717773,-22.637,37.648,10.523
2.127985954284668,-22.954,37.602,10.827
2.1384549140930176,-23.282,37.559,11.162
2.1495649814605713,-23.612,37.519,11.521
2.15834379196167,-23.933,37.485,11.874
2.1683759689331055,-24.241,37.462,12.2
2.177696943283081,-24.539,37.454,12.507
2.1884169578552246,-24.834,37.466,12.82
2.1998400688171387,-25.139,37.491,13.15
2.208246946334839,-25.456,37.517,13.517
2.218050956726074,-25.785,37.527,13.919
2.227677822113037,-26.121,37.514,14.349
2.2385058403015137,-26.477,37.488,14.813
2.2499051094055176,-26.864,37.473,15.321
2.258340835571289,-27.282,37.495,15.882
2.268517017364502,-27.717,37.555,16.444
2.2783799171447754,-28.159,37.63,16.981
2.288455009460449,-28.596,37.688,17.481
2.299610137939453,-29.016,37.702,17.921
2.308336019515991,-29.417,37.657,18.303
2.317953109741211,-29.818,37.565,18.691
2.3276710510253906,-30.239,37.455,19.134
2.338015079498291,-30.686,37.343,19.631
2.3497159481048584,-31.155,37.235,20.162
2.358333110809326,-31.639,37.127,20.707
2.368557929992676,-32.131,37.024,21.223
2.3780019283294678,-32.634,36.932,21.66
2.3885059356689453,-33.135,36.861,22.013
2.399770975112915,-33.626,36.818,22.315
2.4082250595092773,-34.114,36.79,22.607
2.418111801147461,-34.611,36.768,22.942
2.427834987640381,-35.112,36.746,23.333
2.4385318756103516,-35.615,36.721,23.772
2.4499850273132324,-36.131,36.697,24.242
2.4582738876342773,-36.673,36.679,24.726
2.46854305267334,-37.235,36.669,25.221
2.478088855743408,-37.805,36.661,25.726
2.488542079925537,-38.368,36.648,26.225
2.4999489784240723,-38.913,36.625,26.691
2.5083630084991455,-39.435,36.591,27.11
2.5181660652160645,-39.936,36.557,27.501
2.52801513671875,-40.429,36.513,27.859
2.5385828018188477,-40.912,36.437,28.185
2.549752950668335,-41.394,36.336,28.508
2.558302879333496,-41.877,36.233,28.845
2.568589925765991,-42.359,36.142,29.212
2.5781350135803223,-42.845,36.064,29.631
2.5885047912597656,-43.335,35.998,30.092
2.5998809337615967,-43.823,35.94,30.559
2.608335018157959,-44.31,35.884,31.02
2.6182870864868164,-44.809,35.831,31.494
2.628048896789551,-45.334,35.793,31.996
2.6385087966918945,-45.885,35.766,32.529
2.649886131286621,-46.458,35.746,33.102
2.658237934112549,-47.037,35.726,33.693
2.668656826019287,-47.61,35.687,34.26
2.6782588958740234,-48.166,35.611,34.778
2.688452959060669,-48.704,35.498,35.255
2.7001280784606934,-49.223,35.364,35.716
2.7082037925720215,-49.732,35.23,36.185
2.7183430194854736,-50.252,35.105,36.673
2.728369951248169,-50.795,34.994,37.197
2.738729953765869,-51.362,34.892,37.746
2.7500710487365723,-51.946,34.79,38.307
2.75836181640625,-52.545,34.668,38.87
2.7686448097229004,-53.154,34.519,39.426
2.778505802154541,-53.761,34.344,39.953
2.7886359691619873,-54.343,34.152,40.434
2.800348997116089,-54.883,33.956,40.87
2.8084897994995117,-55.387,33.772,41.277
2.8186190128326416,-55.878,33.606,41.674
2.8284919261932373,-56.381,33.461,42.102
2.8386077880859375,-56.907,33.341,42.574
2.850260019302368,-57.449,33.229,43.079
2.858534812927246,-58.005,33.106,43.611
2.8686609268188477,-58.573,32.95,44.128
2.878687858581543,-59.145,32.743,44.609
2.888673782348633,-59.7,32.487,45.057
2.9001078605651855,-60.224,32.207,45.456
2.9085209369659424,-60.722,31.92,45.804
2.91872501373291,-61.208,31.649,46.128
2.9285478591918945,-61.682,31.423,46.494
2.9387149810791016,-62.162,31.241,46.921
2.9501919746398926,-62.653,31.079,47.362
2.9585399627685547,-63.155,30.909,47.814
2.968583106994629,-63.643,30.71,48.24
2.978646993637085,-64.108,30.475,48.58
2.9888200759887695,-64.562,30.208,48.838
3.0003108978271484,-65.01,29.934,49.1
3.008711814880371,-65.454,29.691,49.433
3.0189061164855957,-65.92,29.485,49.824
3.0286989212036133,-66.417,29.291,50.236
3.0388779640197754,-66.924,29.093,50.638
3.0503499507904053,-67.41,28.889,51.0
3.0587589740753174,-67.853,28.677,51.289
3.0688958168029785,-68.231,28.471,51.467
3.078843116760254,-68.522,28.296,51.531
3.0888218879699707,-68.749,28.134,51.536
3.1003849506378174,-68.939,27.966,51.513
3.108916997909546,-69.111,27.786,51.48
3.1189539432525635,-69.296,27.599,51.508
3.1288390159606934,-69.52,27.42,51.653
3.138942003250122,-69.798,27.263,51.942
3.1576650142669678,-70.131,27.146,52.381
3.1585850715637207,-70.502,27.07,52.929
3.168686866760254,-70.892,27.012,53.503
3.178637981414795,-71.276,26.94,54.033
3.188966989517212,-71.63,26.842,54.483
3.200387954711914,-71.94,26.717,54.864
3.2089359760284424,-72.214,26.573,55.208
3.2190909385681152,-72.477,26.429,55.547
3.2288990020751953,-72.745,26.304,55.908
3.2391347885131836,-73.028,26.181,56.285
3.25081205368042,-73.319,26.046,56.655
3.2593088150024414,-73.599,25.912,57.024
3.2690699100494385,-73.869,25.792,57.413
3.2790961265563965,-74.122,25.689,57.809
3.289024829864502,-74.363,25.584,58.165
3.3008689880371094,-74.593,25.46,58.48
3.3095340728759766,-74.819,25.309,58.776
3.319145917892456,-75.05,25.134,59.051
3.328918933868408,-75.278,24.948,59.294
3.3391849994659424,-75.501,24.75,59.507
3.350545883178711,-75.726,24.54,59.698
3.359208106994629,-75.963,24.321,59.89
3.369205951690674,-76.222,24.092,60.096
3.379218101501465,-76.522,23.855,60.335
3.3893280029296875,-76.865,23.616,60.627
3.4009480476379395,-77.25,23.389,60.978
3.4091079235076904,-77.672,23.181,61.409
3.419090986251831,-78.122,22.995,61.912
3.4293007850646973,-78.578,22.821,62.467
3.4394450187683105,-79.028,22.643,63.034
3.451045036315918,-79.452,22.448,63.556
3.459195137023926,-79.837,22.222,64.003
3.4693679809570312,-80.185,21.971,64.386
3.479248046875,-80.518,21.71,64.73
3.489521026611328,-80.86,21.449,65.049
3.5013020038604736,-81.216,21.186,65.364
3.5095059871673584,-81.581,20.92,65.695
3.519624948501587,-81.954,20.649,66.042
3.529237985610962,-82.328,20.388,66.39
3.5395100116729736,-82.697,20.145,66.747
3.550689935684204,-83.07,19.922,67.114
3.5593948364257812,-83.45,19.726,67.475
3.569471836090088,-83.822,19.555,67.815
3.579387903213501,-84.173,19.385,68.113
3.589376926422119,-84.5,19.197,68.378
3.600767135620117,-84.811,18.988,68.639
3.6096248626708984,-85.123,18.757,68.913
3.619529962539673,-85.439,18.503,69.201
3.6294398307800293,-85.75,18.227,69.495
3.639619827270508,-86.044,17.935,69.765
3.651249885559082,-86.306,17.639,69.984
3.6594491004943848,-86.521,17.351,70.138
3.669650077819824,-86.683,17.085,70.227
3.679561138153076,-86.8,16.844,70.246
3.689633846282959,-86.892,16.62,70.208
3.700613021850586,-86.973,16.403,70.135
3.709660053253174,-87.058,16.18,70.053
3.71964693069458,-87.158,15.95,70.005
3.729552984237671,-87.283,15.722,70.026
3.739957809448242,-87.434,15.502,70.128
3.7508139610290527,-87.606,15.298,70.285
3.7596940994262695,-87.786,15.11,70.452
3.769845962524414,-87.964,14.929,70.606
3.7797908782958984,-88.143,14.746,70.733
3.789842128753662,-88.329,14.565,70.842
3.8010120391845703,-88.523,14.396,70.947
3.809835910797119,-88.724,14.25,71.062
3.8198060989379883,-88.925,14.134,71.193
3.8296539783477783,-89.125,14.03,71.339
3.8398890495300293,-89.327,13.913,71.473
3.8506839275360107,-89.53,13.763,71.578
3.8597750663757324,-89.731,13.576,71.65
3.8699188232421875,-89.936,13.363,71.719
3.879879951477051,-90.151,13.147,71.803
3.889893054962158,-90.374,12.955,71.895
3.900908946990967,-90.601,12.794,71.984
3.909846782684326,-90.828,12.648,72.063
3.919862985610962,-91.049,12.503,72.135
3.9298348426818848,-91.266,12.356,72.211
3.9399759769439697,-91.493,12.206,72.289
3.950989007949829,-91.735,12.054,72.389
3.9599270820617676,-91.988,11.897,72.525
3.9701039791107178,-92.244,11.729,72.687
3.979897975921631,-92.496,11.543,72.852
3.9900169372558594,-92.735,11.339,73.009
3.9959120750427246,-92.954,11.127,73.15
4.006012916564941,-93.148,10.926,73.276
4.017959117889404,-93.321,10.752,73.38
4.026171922683716,-93.484,10.609,73.452
4.036190032958984,-93.641,10.502,73.491
4.046014785766602,-93.792,10.42,73.504
4.056492805480957,-93.93,10.354,73.504
4.066882133483887,-94.051,10.3,73.503
4.076263904571533,-94.154,10.245,73.513
4.0859270095825195,-94.245,10.18,73.543
4.096210956573486,-94.335,10.104,73.591
4.106369972229004,-94.429,10.016,73.658
4.1176159381866455,-94.528,9.918,73.744
4.126284122467041,-94.633,9.813,73.834
4.136369943618774,-94.741,9.71,73.911
4.146133899688721,-94.848,9.615,73.966
4.156468868255615,-94.961,9.525,74.007
4.16719913482666,-95.097,9.433,74.059
4.176494121551514,-95.266,9.348,74.14
4.186509132385254,-95.468,9.275,74.258
4.196425914764404,-95.697,9.212,74.412
4.207909107208252,-95.938,9.15,74.586
4.216408014297485,-96.178,9.082,74.766
4.225976943969727,-96.41,9.001,74.943
4.236198902130127,-96.623,8.91,75.096
4.246160984039307,-96.81,8.817,75.218
4.256333827972412,-96.97,8.727,75.322
4.267171859741211,-97.111,8.647,75.409
4.276432037353516,-97.239,8.582,75.48
4.286420822143555,-97.351,8.522,75.529
4.296705007553101,-97.454,8.453,75.573
4.306245803833008,-97.558,8.374,75.639
4.319027900695801,-97.678,8.294,75.757
4.326185941696167,-97.828,8.221,75.924
4.33661413192749,-98.005,8.151,76.112
4.346304893493652,-98.194,8.084,76.305
4.356566905975342,-98.384,8.028,76.503
4.366415977478027,-98.565,7.983,76.705
4.38048791885376,-98.74,7.947,76.914
4.3904969692230225,-98.9,7.917,77.125
4.401134014129639,-99.03,7.885,77.317
4.410340785980225,-99.116,7.852,77.477
4.420602798461914,-99.159,7.822,77.607
4.430557012557983,-99.174,7.788,77.713
4.440725803375244,-99.187,7.746,77.824
4.451099872589111,-99.216,7.705,77.956
4.460539817810059,-99.268,7.666,78.093
4.470700979232788,-99.333,7.624,78.233
4.4804909229278564,-99.399,7.573,78.372
4.490588903427124,-99.447,7.518,78.496
4.501524925231934,-99.469,7.466,78.605
4.510499954223633,-99.466,7.43,78.698
4.520792007446289,-99.44,7.421,78.759
4.530571937561035,-99.385,7.437,78.772
4.540862083435059,-99.303,7.454,78.747
4.551374912261963,-99.201,7.454,78.691
4.5606770515441895,-99.09,7.449,78.643
4.570796012878418,-98.996,7.457,78.657
4.580646991729736,-98.944,7.473,78.75
4.590667963027954,-98.941,7.477,78.927
4.601383924484253,-98.972,7.47,79.166
4.610528945922852,-99.013,7.446,79.407
4.620833873748779,-99.034,7.404,79.61
4.630729913711548,-99.016,7.348,79.76
4.640942096710205,-98.957,7.287,79.848
4.651310920715332,-98.861,7.23,79.871
4.660800933837891,-98.734,7.183,79.857
4.670803070068359,-98.58,7.131,79.824
4.680881977081299,-98.41,7.046,79.791
4.690727949142456,-98.247,6.929,79.779
4.701531887054443,-98.108,6.778,79.78
4.71071195602417,-98.001,6.615,79.805
4.720906019210815,-97.933,6.468,79.881
4.73077392578125,-97.914,6.351,80.029
4.741003036499023,-97.941,6.267,80.23
4.751575946807861,-97.987,6.201,80.434
4.76092004776001,-98.004,6.135,80.577
4.771079063415527,-97.948,6.052,80.629
4.780982971191406,-97.815,5.95,80.583
4.791104793548584,-97.639,5.837,80.484
4.801900863647461,-97.463,5.727,80.349
4.810923099517822,-97.314,5.63,80.181
4.821084976196289,-97.198,5.536,80.018
4.831012010574341,-97.114,5.448,79.894
4.841149806976318,-97.056,5.379,79.818
4.851480960845947,-97.026,5.334,79.799
4.861050128936768,-97.029,5.311,79.833
4.871200084686279,-97.062,5.306,79.911
4.881047964096069,-97.111,5.32,80.013
4.8910698890686035,-97.16,5.352,80.096
4.9015679359436035,-97.197,5.39,80.144
4.9108970165252686,-97.223,5.418,80.159
4.921191930770874,-97.242,5.422,80.146
4.9310150146484375,-97.259,5.405,80.124
4.941288948059082,-97.277,5.37,80.095
4.951649904251099,-97.294,5.331,80.062
4.961215019226074,-97.308,5.303,80.038
4.971266984939575,-97.315,5.286,80.029
4.981200933456421,-97.325,5.273,80.044
4.991116046905518,-97.348,5.254,80.089
5.002047061920166,-97.387,5.225,80.163
5.0111939907073975,-97.424,5.173,80.259
5.021336078643799,-97.449,5.093,80.358
5.0311408042907715,-97.457,4.985,80.453
5.041322946548462,-97.455,4.859,80.547
5.052000999450684,-97.446,4.739,80.636
5.061437129974365,-97.431,4.643,80.712
5.071501016616821,-97.408,4.582,80.768
5.081328868865967,-97.372,4.558,80.789
5.091300964355469,-97.314,4.556,80.769
5.101746082305908,-97.237,4.553,80.71
5.111349105834961,-97.157,4.54,80.634
5.121492862701416,-97.09,4.514,80.573
5.1313769817352295,-97.043,4.482,80.549
5.141441822052002,-97.017,4.46,80.582
5.151777982711792,-97.006,4.451,80.655
5.16140604019165,-97.001,4.461,80.736
5.171555042266846,-96.982,4.483,80.792
5.181427955627441,-96.934,4.513,80.796
5.191394805908203,-96.849,4.541,80.734
5.202096939086914,-96.73,4.563,80.61
5.211558818817139,-96.595,4.58,80.451
5.221671104431152,-96.465,4.589,80.296
5.231456995010376,-96.362,4.595,80.176
5.2469940185546875,-96.29,4.604,80.116
5.251224994659424,-96.245,4.62,80.119
5.261294841766357,-96.221,4.641,80.16
5.271302938461304,-96.21,4.668,80.206
5.281584978103638,-96.197,4.696,80.237
5.291667938232422,-96.178,4.717,80.234
5.302101135253906,-96.15,4.73,80.193
5.3115599155426025,-96.108,4.727,80.122
5.321650981903076,-96.046,4.712,80.041
5.331568002700806,-95.97,4.699,79.97
5.341799974441528,-95.891,4.698,79.923
5.352250099182129,-95.818,4.71,79.89
5.361648082733154,-95.757,4.734,79.86
5.372352123260498,-95.712,4.754,79.837
5.381782054901123,-95.677,4.768,79.814
5.391804933547974,-95.647,4.781,79.794
5.402105808258057,-95.625,4.794,79.778
5.411632061004639,-95.614,4.806,79.76
5.421802043914795,-95.613,4.819,79.735
5.431982040405273,-95.616,4.834,79.708
5.441903114318848,-95.619,4.854,79.687
5.4521870613098145,-95.63,4.89,79.675
5.461698055267334,-95.654,4.949,79.673
5.471895933151245,-95.688,5.031,79.679
5.481779098510742,-95.722,5.128,79.674
5.491880893707275,-95.743,5.226,79.661
5.502218961715698,-95.754,5.313,79.642
5.512020111083984,-95.762,5.386,79.612
5.521910905838013,-95.771,5.451,79.582
5.53174901008606,-95.794,5.516,79.583
5.54207706451416,-95.841,5.584,79.616
5.55245304107666,-95.914,5.661,79.68
5.562072992324829,-95.997,5.754,79.773
5.571961879730225,-96.074,5.871,79.876
5.581954002380371,-96.124,6.009,79.971
5.591871976852417,-96.128,6.156,80.037
5.602797985076904,-96.088,6.302,80.055
5.611937046051025,-96.014,6.449,80.024
5.622092962265015,-95.917,6.607,79.951
5.631785869598389,-95.801,6.788,79.851
5.6421589851379395,-95.671,6.994,79.728
5.652488946914673,-95.523,7.22,79.573
5.662024974822998,-95.352,7.454,79.389
5.672112941741943,-95.15,7.695,79.185
5.682029962539673,-94.92,7.947,78.97
5.692138910293579,-94.675,8.219,78.76
5.70261287689209,-94.438,8.526,78.601
5.711890935897827,-94.237,8.879,78.526
5.72229790687561,-94.085,9.275,78.538
5.732023000717163,-93.966,9.7,78.607
5.742351055145264,-93.845,10.146,78.685
5.752569913864136,-93.684,10.605,78.734
5.7622151374816895,-93.464,11.069,78.722
5.772145986557007,-93.18,11.538,78.618
5.782210826873779,-92.836,12.014,78.419
5.792277812957764,-92.449,12.507,78.15
5.802876949310303,-92.041,13.029,77.846
5.812143802642822,-91.628,13.591,77.54
5.822421073913574,-91.227,14.182,77.268
5.832447052001953,-90.853,14.785,77.047
5.842387914657593,-90.512,15.389,76.884
5.852752923965454,-90.204,15.994,76.774
5.862383842468262,-89.926,16.596,76.698
5.872288942337036,-89.656,17.189,76.64
5.8823628425598145,-89.371,17.776,76.564
5.892367839813232,-89.047,18.355,76.435
5.902698040008545,-88.674,18.915,76.242
5.912153959274292,-88.264,19.455,75.999
5.922477960586548,-87.827,19.987,75.742
5.932528972625732,-87.376,20.522,75.505
5.94260311126709,-86.917,21.06,75.295
5.952850818634033,-86.463,21.593,75.101
5.9624857902526855,-86.035,22.12,74.914
5.972427845001221,-85.653,22.653,74.743
5.982460975646973,-85.31,23.2,74.562
5.992516040802002,-84.977,23.748,74.329
6.002976894378662,-84.628,24.277,74.033
6.012279987335205,-84.262,24.786,73.708
6.0225701332092285,-83.894,25.287,73.366
6.032463073730469,-83.527,25.796,72.999
6.042737007141113,-83.149,26.317,72.606
6.052858829498291,-82.754,26.84,72.191
6.062656879425049,-82.335,27.353,71.766
6.072273015975952,-81.902,27.855,71.323
6.082103967666626,-81.461,28.356,70.876
6.092650890350342,-81.013,28.862,70.433
6.103227138519287,-80.557,29.368,69.991
6.112616062164307,-80.095,29.871,69.56
6.122915983200073,-79.624,30.388,69.146
6.132633924484253,-79.134,30.937,68.722
6.142757892608643,-78.615,31.511,68.285
6.153289794921875,-78.058,32.078,67.81
6.162791013717651,-77.467,32.606,67.275
6.172700881958008,-76.856,33.1,66.704
6.182704925537109,-76.238,33.593,66.144
6.192752838134766,-75.611,34.114,65.598
6.203159809112549,-74.966,34.665,65.048
6.212569952011108,-74.275,35.232,64.457
6.222815036773682,-73.507,35.801,63.781
6.232798099517822,-72.64,36.359,62.968
6.242836952209473,-71.673,36.891,62.03
6.253101825714111,-70.646,37.385,60.997
6.262885093688965,-69.596,37.855,59.92
6.278357982635498,-68.546,38.328,58.86
6.282580852508545,-67.514,38.823,57.844
6.292632102966309,-66.516,39.33,56.865
6.302747011184692,-65.539,39.822,55.916
6.312810897827148,-64.554,40.289,54.978
6.322548866271973,-63.545,40.736,54.02
6.332926988601685,-62.505,41.165,53.001
6.342548847198486,-61.43,41.57,51.873
6.3522820472717285,-60.297,41.953,50.635
6.362532138824463,-59.103,42.313,49.333
6.372268915176392,-57.899,42.646,48.031
6.383133888244629,-56.758,42.961,46.824
6.3927130699157715,-55.706,43.29,45.732
6.403441905975342,-54.726,43.646,44.725
6.412604808807373,-53.786,44.023,43.753
6.423015117645264,-52.857,44.401,42.761
6.4324729442596436,-51.914,44.765,41.7
6.442539930343628,-50.928,45.1,40.551
6.45246696472168,-49.915,45.394,39.33
6.462479114532471,-48.918,45.635,38.092
6.472386837005615,-47.969,45.827,36.912
6.482384920120239,-47.077,45.996,35.812
