time,yaw,pitch,roll
0.6890769004821777,-7.401,37.713,0.843
0.6965599060058594,-7.33,37.632,0.756
0.7057929039001465,-7.251,37.542,0.647
0.7159099578857422,-7.177,37.449,0.518
0.7257890701293945,-7.123,37.373,0.402
0.736191987991333,-7.096,37.34,0.335
0.7486310005187988,-7.097,37.359,0.324
0.7561640739440918,-7.116,37.423,0.375
0.7661700248718262,-7.14,37.509,0.462
0.7761809825897217,-7.163,37.588,0.549
0.786221981048584,-7.189,37.636,0.636
0.7988529205322266,-7.218,37.651,0.722
0.8061380386352539,-7.238,37.64,0.789
0.8171811103820801,-7.246,37.61,0.82
0.8261818885803223,-7.253,37.57,0.818
0.8363008499145508,-7.257,37.529,0.803
0.8487739562988281,-7.257,37.492,0.788
0.8562209606170654,-7.254,37.456,0.768
0.8662519454956055,-7.254,37.416,0.745
0.876500129699707,-7.264,37.372,0.736
0.886570930480957,-7.285,37.331,0.752
0.8987231254577637,-7.312,37.312,0.791
0.9062128067016602,-7.334,37.33,0.837
0.9164400100708008,-7.347,37.381,0.887
0.9262309074401855,-7.357,37.452,0.922
0.9371960163116455,-7.374,37.524,0.946
0.9485688209533691,-7.396,37.587,0.953
0.9562640190124512,-7.422,37.627,0.938
0.9664158821105957,-7.451,37.635,0.905
0.9764289855957031,-7.479,37.615,0.857
0.9863848686218262,-7.501,37.581,0.802
0.9987859725952148,-7.514,37.549,0.744
1.0064849853515625,-7.513,37.527,0.696
1.0165820121765137,-7.501,37.519,0.663
1.0263237953186035,-7.484,37.522,0.633
1.0373167991638184,-7.474,37.535,0.603
1.0487499237060547,-7.473,37.554,0.565
1.0565829277038574,-7.479,37.577,0.516
1.066627025604248,-7.49,37.599,0.474
1.0768938064575195,-7.509,37.612,0.442
1.087306022644043,-7.539,37.605,0.417
1.0990829467773438,-7.578,37.574,0.4
1.1065359115600586,-7.616,37.534,0.388
1.1167068481445312,-7.646,37.508,0.381
1.1266379356384277,-7.664,37.514,0.389
1.1372928619384766,-7.673,37.548,0.418
1.149186134338379,-7.684,37.605,0.462
1.1565239429473877,-7.707,37.677,0.518
1.1667780876159668,-7.736,37.748,0.583
1.177112102508545,-7.76,37.808,0.635
1.1873178482055664,-7.772,37.848,0.642
1.1991801261901855,-7.771,37.864,0.606
1.2067139148712158,-7.764,37.86,0.551
1.2167699337005615,-7.753,37.833,0.488
1.2267417907714844,-7.734,37.787,0.416
1.2370610237121582,-7.714,37.737,0.341
1.2474088668823242,-7.696,37.692,0.267
1.256227970123291,-7.682,37.649,0.199
1.2663278579711914,-7.673,37.609,0.137
1.2766759395599365,-7.668,37.585,0.088
1.2870731353759766,-7.665,37.584,0.065
1.299241065979004,-7.657,37.604,0.062
1.3074989318847656,-7.648,37.638,0.069
1.3169879913330078,-7.642,37.678,0.078
1.3267650604248047,-7.639,37.718,0.08
1.3375589847564697,-7.633,37.746,0.065
1.349435806274414,-7.625,37.754,0.036
1.357503890991211,-7.615,37.739,-0.006
1.3673248291015625,-7.601,37.702,-0.069
1.3772978782653809,-7.59,37.649,-0.143
1.3874340057373047,-7.582,37.592,-0.218
1.3996570110321045,-7.571,37.539,-0.295
1.4069099426269531,-7.553,37.494,-0.377
1.4170188903808594,-7.537,37.467,-0.457
1.4267621040344238,-7.523,37.452,-0.528
1.4374229907989502,-7.512,37.443,-0.588
1.4493308067321777,-7.504,37.43,-0.639
1.4575018882751465,-7.505,37.412,-0.668
1.4674179553985596,-7.512,37.39,-0.671
1.4772520065307617,-7.519,37.367,-0.669
1.4875140190124512,-7.526,37.338,-0.674
1.499398946762085,-7.533,37.299,-0.69
1.5075619220733643,-7.538,37.256,-0.716
1.518129825592041,-7.542,37.22,-0.738
1.5271210670471191,-7.545,37.211,-0.752
1.5376238822937012,-7.549,37.229,-0.749
1.5500779151916504,-7.558,37.264,-0.729
1.557446002960205,-7.58,37.295,-0.702
1.5681648254394531,-7.616,37.308,-0.679
1.5772509574890137,-7.655,37.297,-0.663
1.5874300003051758,-7.684,37.263,-0.657
1.5997169017791748,-7.703,37.207,-0.663
1.6075711250305176,-7.717,37.14,-0.674
1.6181209087371826,-7.724,37.072,-0.699
1.6278948783874512,-7.73,37.018,-0.731
1.637495994567871,-7.737,36.988,-0.751
1.6499481201171875,-7.74,36.981,-0.749
1.6576828956604004,-7.738,36.983,-0.726
1.6681759357452393,-7.734,36.978,-0.7
1.677372932434082,-7.737,36.959,-0.69
1.6874361038208008,-7.752,36.926,-0.692
1.7000229358673096,-7.766,36.894,-0.704
1.707716941833496,-7.773,36.872,-0.73
1.718216896057129,-7.788,36.865,-0.742
1.7277779579162598,-7.817,36.865,-0.735
1.7423648834228516,-7.861,36.858,-0.723
1.7489979267120361,-7.917,36.831,-0.72
1.757361888885498,-7.984,36.768,-0.734
1.7677597999572754,-8.064,36.67,-0.755
1.7773680686950684,-8.146,36.553,-0.772
1.7875149250030518,-8.221,36.441,-0.786
1.8003630638122559,-8.282,36.346,-0.798
1.8078739643096924,-8.322,36.268,-0.81
1.8183889389038086,-8.337,36.201,-0.829
1.8278520107269287,-8.342,36.146,-0.866
1.8376100063323975,-8.346,36.109,-0.916
1.850186824798584,-8.345,36.094,-0.965
1.8576159477233887,-8.331,36.095,-0.994
1.8681600093841553,-8.312,36.098,-0.998
1.8774259090423584,-8.298,36.081,-0.985
1.8877410888671875,-8.289,36.026,-0.973
1.900454044342041,-8.284,35.926,-0.977
1.9075899124145508,-8.281,35.77,-1.008
1.918267011642456,-8.292,35.558,-1.08
1.9278240203857422,-8.317,35.297,-1.173
1.9376769065856934,-8.329,35.018,-1.266
1.9504790306091309,-8.323,34.77,-1.347
1.95768404006958,-8.301,34.579,-1.401
1.968200922012329,-8.27,34.444,-1.442
1.9776878356933594,-8.229,34.356,-1.476
1.9877490997314453,-8.188,34.305,-1.501
2.000466823577881,-8.155,34.282,-1.521
2.007349967956543,-8.132,34.267,-1.523
2.0182437896728516,-8.114,34.227,-1.49
2.0281338691711426,-8.12,34.15,-1.429
2.0378060340881348,-8.175,34.054,-1.347
2.050581932067871,-8.263,33.945,-1.261
2.0578019618988037,-8.354,33.828,-1.195
2.06819486618042,-8.433,33.708,-1.149
2.0777130126953125,-8.49,33.597,-1.117
2.08788800239563,-8.526,33.507,-1.097
2.100451946258545,-8.55,33.424,-1.096
2.1077260971069336,-8.565,33.324,-1.121
2.1182169914245605,-8.574,33.197,-1.166
2.1278538703918457,-8.583,33.053,-1.212
2.1379270553588867,-8.596,32.907,-1.237
2.150439977645874,-8.611,32.766,-1.252
2.1577658653259277,-8.634,32.634,-1.266
2.168224811553955,-8.661,32.507,-1.282
2.177748918533325,-8.685,32.368,-1.312
2.187878131866455,-8.7,32.204,-1.35
2.200352907180786,-8.7,32.005,-1.393
2.2078800201416016,-8.699,31.786,-1.445
2.2182419300079346,-8.709,31.583,-1.506
2.2279419898986816,-8.73,31.409,-1.571
2.237949848175049,-8.75,31.274,-1.631
2.2505359649658203,-8.765,31.171,-1.689
2.258009910583496,-8.783,31.081,-1.739
2.2683610916137695,-8.812,30.982,-1.766
2.2775588035583496,-8.851,30.857,-1.761
2.288188934326172,-8.904,30.713,-1.736
2.3008999824523926,-8.975,30.571,-1.697
2.3079679012298584,-9.052,30.447,-1.626
2.318445920944214,-9.119,30.349,-1.526
2.3280158042907715,-9.187,30.274,-1.423
2.3383429050445557,-9.261,30.211,-1.322
2.3507449626922607,-9.334,30.152,-1.228
2.35805606842041,-9.387,30.098,-1.155
2.3684239387512207,-9.41,30.048,-1.113
2.378032922744751,-9.415,29.989,-1.098
2.3882009983062744,-9.418,29.921,-1.099
2.4007139205932617,-9.429,29.846,-1.107
2.408257007598877,-9.445,29.757,-1.114
2.4183709621429443,-9.446,29.66,-1.118
2.42815899848938,-9.432,29.557,-1.124
2.438349962234497,-9.411,29.442,-1.128
2.4507908821105957,-9.396,29.309,-1.133
2.458315849304199,-9.387,29.157,-1.143
2.4683949947357178,-9.388,28.995,-1.156
2.478132963180542,-9.398,28.831,-1.146
2.4883949756622314,-9.412,28.67,-1.102
2.5009379386901855,-9.424,28.521,-1.041
2.508286952972412,-9.432,28.387,-0.973
2.518455982208252,-9.438,28.255,-0.883
2.528244972229004,-9.447,28.116,-0.769
2.5383729934692383,-9.463,27.968,-0.628
2.5510411262512207,-9.488,27.824,-0.485
2.5583579540252686,-9.518,27.693,-0.36
2.5690619945526123,-9.545,27.569,-0.255
2.5784358978271484,-9.568,27.456,-0.178
2.5884618759155273,-9.598,27.355,-0.117
2.6005358695983887,-9.636,27.262,-0.056
2.608409881591797,-9.674,27.163,0.002
2.6186070442199707,-9.708,27.048,0.063
2.628438949584961,-9.74,26.917,0.117
2.6385979652404785,-9.783,26.786,0.147
2.6505730152130127,-9.825,26.672,0.163
2.6584768295288086,-9.851,26.588,0.178
2.668610095977783,-9.858,26.536,0.197
2.678506851196289,-9.845,26.508,0.224
2.6885769367218018,-9.823,26.49,0.257
2.7006330490112305,-9.799,26.464,0.281
2.7083640098571777,-9.789,26.415,0.305
2.7186999320983887,-9.792,26.341,0.331
2.728538990020752,-9.8,26.25,0.356
2.7387290000915527,-9.808,26.141,0.374
2.7505009174346924,-9.81,26.01,0.382
2.758741855621338,-9.806,25.862,0.356
2.7686469554901123,-9.804,25.695,0.304
2.7784719467163086,-9.807,25.504,0.243
2.791773796081543,-9.812,25.29,0.191
2.799644947052002,-9.81,25.064,0.165
2.8083839416503906,-9.805,24.847,0.165
2.8184690475463867,-9.798,24.65,0.194
2.82873797416687,-9.79,24.474,0.269
2.8387508392333984,-9.781,24.305,0.407
2.850939989089966,-9.787,24.149,0.594
2.858738899230957,-9.81,24.031,0.794
2.868820905685425,-9.834,23.948,0.982
2.8788070678710938,-9.848,23.893,1.159
2.8889429569244385,-9.854,23.855,1.349
2.900947093963623,-9.855,23.824,1.552
2.9087769985198975,-9.856,23.789,1.745
2.9185948371887207,-9.863,23.738,1.904
2.928863048553467,-9.87,23.663,2.02
2.9390110969543457,-9.87,23.562,2.089
2.950376033782959,-9.855,23.42,2.131
2.9588398933410645,-9.831,23.243,2.152
2.968893051147461,-9.812,23.036,2.141
2.9788689613342285,-9.796,22.811,2.098
2.9889631271362305,-9.779,22.581,2.03
3.0006139278411865,-9.765,22.354,1.945
3.008903980255127,-9.76,22.133,1.85
3.0191400051116943,-9.768,21.918,1.761
3.028883934020996,-9.789,21.704,1.684
3.039005994796753,-9.823,21.47,1.611
3.050851821899414,-9.869,21.205,1.529
3.0588889122009277,-9.935,20.894,1.438
3.0691299438476562,-10.026,20.535,1.355
3.078835964202881,-10.145,20.138,1.287
3.089294910430908,-10.278,19.724,1.232
3.1009140014648438,-10.418,19.312,1.183
3.1090450286865234,-10.569,18.91,1.144
3.119173049926758,-10.736,18.512,1.126
3.1289467811584473,-10.916,18.103,1.124
3.139035940170288,-11.1,17.669,1.124
3.1505308151245117,-11.286,17.208,1.137
3.15903902053833,-11.477,16.725,1.187
3.1691861152648926,-11.677,16.222,1.267
3.179095983505249,-11.873,15.705,1.355
3.1892189979553223,-12.036,15.189,1.45
3.2010550498962402,-12.143,14.712,1.589
3.209110975265503,-12.198,14.34,1.771
3.219228982925415,-12.223,14.118,1.965
3.229189872741699,-12.222,14.068,2.159
3.239339828491211,-12.183,14.165,2.365
3.2512640953063965,-12.113,14.344,2.592
3.259200096130371,-12.033,14.531,2.831
3.2693657875061035,-11.948,14.669,3.066
3.279217004776001,-11.855,14.728,3.277
3.2894389629364014,-11.756,14.712,3.453
3.3011860847473145,-11.66,14.646,3.584
3.30922794342041,-11.567,14.563,3.672
3.3194029331207275,-11.474,14.48,3.721
3.329348087310791,-11.375,14.406,3.74
3.3393969535827637,-11.268,14.348,3.747
3.351294994354248,-11.157,14.318,3.746
3.3593640327453613,-11.049,14.327,3.744
3.369533061981201,-10.938,14.367,3.745
3.379394054412842,-10.819,14.416,3.757
3.389461040496826,-10.701,14.44,3.777
3.4013609886169434,-10.598,14.419,3.8
3.4094200134277344,-10.517,14.339,3.815
3.419558048248291,-10.449,14.2,3.808
3.4294209480285645,-10.382,14.02,3.764
3.4394540786743164,-10.308,13.831,3.699
3.4515249729156494,-10.235,13.665,3.644
3.459588050842285,-10.163,13.537,3.621
3.4697329998016357,-10.095,13.429,3.639
3.4794888496398926,-10.029,13.309,3.697
3.4895689487457275,-9.964,13.153,3.767
3.5016229152679443,-9.892,12.953,3.808
3.509521961212158,-9.817,12.71,3.804
3.5195960998535156,-9.746,12.44,3.765
3.529572010040283,-9.683,12.164,3.703
3.5396981239318848,-9.627,11.901,3.627
3.551405906677246,-9.572,11.66,3.543
3.559615135192871,-9.51,11.442,3.461
3.569736957550049,-9.437,11.242,3.398
3.579483985900879,-9.36,11.042,3.37
3.589789867401123,-9.29,10.833,3.384
3.6018149852752686,-9.222,10.627,3.442
3.6098098754882812,-9.152,10.442,3.53
3.6198768615722656,-9.09,10.308,3.634
3.629642963409424,-9.036,10.234,3.74
3.6396989822387695,-8.987,10.207,3.834
3.6518688201904297,-8.947,10.191,3.9
3.659679889678955,-8.92,10.149,3.912
3.669848918914795,-8.899,10.075,3.866
3.679697036743164,-8.869,9.991,3.799
3.6899490356445312,-8.83,9.909,3.752
3.7016379833221436,-8.789,9.831,3.734
3.7096810340881348,-8.74,9.759,3.731
3.719881057739258,-8.68,9.694,3.723
3.7297468185424805,-8.616,9.648,3.7
3.740000009536743,-8.554,9.632,3.661
3.7518439292907715,-8.493,9.65,3.605
3.759876012802124,-8.432,9.692,3.522
3.7700250148773193,-8.369,9.749,3.418
3.7797389030456543,-8.306,9.813,3.323
3.7898950576782227,-8.253,9.881,3.268
3.8016791343688965,-8.21,9.941,3.262
3.8099288940429688,-8.18,9.977,3.285
3.82000994682312,-8.158,9.982,3.308
3.8299460411071777,-8.145,9.961,3.307
3.842827796936035,-8.143,9.928,3.265
3.8511409759521484,-8.132,9.903,3.19
3.8596999645233154,-8.114,9.909,3.098
3.8697509765625,-8.091,9.96,3.01
3.880037784576416,-8.065,10.054,2.951
3.890115976333618,-8.038,10.176,2.922
3.902247905731201,-8.017,10.311,2.926
3.9099879264831543,-8.006,10.447,2.961
3.9199159145355225,-7.989,10.574,3.001
3.929953098297119,-7.955,10.685,3.006
3.940218925476074,-7.909,10.778,2.975
3.951854944229126,-7.863,10.863,2.927
3.96010684967041,-7.826,10.944,2.882
3.970256805419922,-7.795,11.032,2.833
3.980381965637207,-7.765,11.136,2.778
3.9901390075683594,-7.725,11.256,2.723
4.0022358894348145,-7.677,11.379,2.675
4.010154962539673,-7.618,11.494,2.607
4.020289897918701,-7.548,11.602,2.503
4.030055046081543,-7.473,11.707,2.378
4.040182113647461,-7.402,11.814,2.262
4.052044868469238,-7.345,11.916,2.166
4.06006383895874,-7.303,11.998,2.087
4.070320129394531,-7.266,12.05,2.007
4.080087900161743,-7.223,12.075,1.907
4.0900750160217285,-7.167,12.099,1.771
4.101008892059326,-7.105,12.157,1.592
4.10991907119751,-7.044,12.276,1.414
4.120471000671387,-6.987,12.454,1.282
4.129748821258545,-6.934,12.666,1.204
4.140095949172974,-6.888,12.873,1.164
4.150841951370239,-6.849,13.054,1.147
4.160298824310303,-6.817,13.219,1.131
4.1703009605407715,-6.785,13.39,1.085
4.1802167892456055,-6.748,13.585,1.01
4.190392017364502,-6.701,13.805,0.924
4.201879024505615,-6.653,14.039,0.834
4.210415840148926,-6.612,14.273,0.751
4.2204670906066895,-6.589,14.502,0.668
4.23033595085144,-6.587,14.744,0.575
4.2403178215026855,-6.604,15.015,0.477
4.252016067504883,-6.637,15.319,0.373
4.260436058044434,-6.675,15.644,0.26
4.269920825958252,-6.711,15.994,0.152
4.2798237800598145,-6.736,16.381,0.062
4.290580987930298,-6.736,16.796,-0.009
4.302597999572754,-6.727,17.215,-0.059
4.310495853424072,-6.735,17.622,-0.084
4.320580959320068,-6.765,18.011,-0.082
4.330361843109131,-6.817,18.387,-0.064
4.340533018112183,-6.889,18.76,-0.041
4.352289915084839,-6.971,19.118,-0.013
4.363389015197754,-7.053,19.44,0.028
4.373252868652344,-7.141,19.732,0.072
4.385479927062988,-7.235,20.014,0.114
4.39326810836792,-7.33,20.305,0.166
4.403347015380859,-7.419,20.613,0.236
4.413163900375366,-7.494,20.931,0.313
4.423255920410156,-7.547,21.253,0.377
4.435976982116699,-7.573,21.574,0.402
4.4434239864349365,-7.573,21.896,0.364
4.453583002090454,-7.544,22.213,0.253
4.4632887840271,-7.494,22.503,0.106
4.4735329151153564,-7.443,22.759,-0.047
4.4856719970703125,-7.399,22.988,-0.188
4.493732929229736,-7.372,23.204,-0.293
4.503453969955444,-7.361,23.435,-0.38
4.513309955596924,-7.356,23.706,-0.455
4.523429870605469,-7.34,24.025,-0.53
4.535797119140625,-7.29,24.377,-0.627
4.543378829956055,-7.198,24.741,-0.769
4.553616046905518,-7.074,25.093,-0.962
4.56343412399292,-6.948,25.418,-1.202
4.57358980178833,-6.836,25.713,-1.474
4.585783004760742,-6.756,25.977,-1.728
4.5935211181640625,-6.709,26.211,-1.946
4.603560924530029,-6.684,26.407,-2.118
4.613447904586792,-6.672,26.575,-2.258
4.623533010482788,-6.664,26.745,-2.388
4.635878086090088,-6.657,26.94,-2.526
4.64342999458313,-6.658,27.181,-2.656
4.653671979904175,-6.661,27.464,-2.758
4.663489818572998,-6.662,27.77,-2.83
4.673547983169556,-6.662,28.065,-2.871
4.685723781585693,-6.666,28.321,-2.89
4.693708896636963,-6.685,28.543,-2.887
4.703813076019287,-6.721,28.747,-2.866
4.713529109954834,-6.775,28.944,-2.829
4.723776817321777,-6.83,29.141,-2.791
4.736032009124756,-6.891,29.336,-2.736
4.743631839752197,-6.965,29.518,-2.655
4.7537150382995605,-7.059,29.689,-2.535
4.763627052307129,-7.179,29.87,-2.394
4.7738049030303955,-7.323,30.081,-2.247
4.787135124206543,-7.483,30.328,-2.081
4.7938737869262695,-7.657,30.607,-1.878
4.80389404296875,-7.846,30.893,-1.632
4.81375789642334,-8.049,31.152,-1.359
4.823929786682129,-8.268,31.352,-1.074
4.836225986480713,-8.504,31.492,-0.801
4.8437659740448,-8.761,31.593,-0.528
4.853967905044556,-9.036,31.687,-0.231
4.86379599571228,-9.322,31.804,0.121
4.873970985412598,-9.617,31.966,0.532
4.893510818481445,-9.916,32.171,0.984
4.894329071044922,-10.193,32.394,1.429
4.903453826904297,-10.432,32.627,1.808
4.9136128425598145,-10.641,32.868,2.116
4.92382287979126,-10.846,33.114,2.382
4.93500280380249,-11.059,33.357,2.648
4.943576812744141,-11.277,33.59,2.928
4.95347785949707,-11.485,33.793,3.224
4.963512897491455,-11.691,33.967,3.543
4.973721027374268,-11.902,34.126,3.895
4.986048936843872,-12.12,34.284,4.284
4.9941630363464355,-12.342,34.438,4.702
5.0042290687561035,-12.555,34.573,5.116
5.014051914215088,-12.754,34.653,5.468
5.024197101593018,-12.946,34.657,5.771
5.03718900680542,-13.155,34.616,6.079
5.04406213760376,-13.402,34.567,6.376
5.05422306060791,-13.691,34.531,6.659
5.064003944396973,-14.012,34.518,6.961
5.074038982391357,-14.375,34.511,7.306
5.087223052978516,-14.786,34.491,7.712
5.093943119049072,-15.231,34.459,8.173
5.10424280166626,-15.699,34.436,8.665
5.114062786102295,-16.183,34.436,9.166
5.124269962310791,-16.674,34.459,9.661
5.137138843536377,-17.17,34.496,10.153
5.1441497802734375,-17.677,34.533,10.645
5.154253005981445,-18.205,34.557,11.137
5.164232969284058,-18.768,34.566,11.622
5.174232006072998,-19.356,34.562,12.093
5.187213897705078,-19.958,34.549,12.549
5.194072961807251,-20.57,34.535,13.0
5.204441070556641,-21.194,34.516,13.491
5.214261054992676,-21.823,34.479,14.006
5.224451065063477,-22.443,34.421,14.503
5.23732590675354,-23.048,34.359,14.95
5.244233131408691,-23.636,34.317,15.352
5.254473924636841,-24.207,34.311,15.714
5.2644548416137695,-24.773,34.336,16.036
5.274458885192871,-25.343,34.382,16.323
5.2867960929870605,-25.924,34.425,16.599
5.294282913208008,-26.514,34.452,16.888
5.304521083831787,-27.114,34.459,17.198
5.3142409324646,-27.733,34.456,17.542
5.3245649337768555,-28.374,34.45,17.943
5.3367600440979,-29.02,34.458,18.38
5.344430923461914,-29.669,34.491,18.816
5.354548931121826,-30.317,34.549,19.223
5.36444091796875,-30.949,34.626,19.591
5.374454021453857,-31.561,34.702,19.92
5.3867199420928955,-32.153,34.755,20.21
5.394511938095093,-32.724,34.766,20.455
5.4048237800598145,-33.281,34.726,20.67
5.41441798210144,-33.836,34.646,20.886
5.424675941467285,-34.403,34.557,21.132
5.4374470710754395,-34.979,34.485,21.426
5.4444499015808105,-35.564,34.44,21.768
5.45465612411499,-36.153,34.422,22.122
5.464679956436157,-36.741,34.423,22.465
5.47471809387207,-37.314,34.438,22.796
5.487567901611328,-37.871,34.463,23.114
5.4947509765625,-38.423,34.502,23.401
5.504746913909912,-38.971,34.551,23.657
5.514527797698975,-39.513,34.6,23.887
5.525218963623047,-40.039,34.636,24.096
5.537415027618408,-40.553,34.668,24.287
5.544548034667969,-41.052,34.69,24.469
5.5547239780426025,-41.539,34.696,24.654
5.564681053161621,-42.025,34.693,24.858
5.574774980545044,-42.518,34.681,25.071
5.587772846221924,-43.017,34.659,25.301
5.594757080078125,-43.519,34.635,25.567
5.604934930801392,-44.033,34.618,25.861
5.614794969558716,-44.572,34.614,26.175
5.624928951263428,-45.136,34.616,26.516
5.637669086456299,-45.721,34.617,26.877
5.644649982452393,-46.321,34.616,27.242
5.654902935028076,-46.915,34.606,27.598
5.664693832397461,-47.5,34.567,27.941
5.674860000610352,-48.076,34.499,28.272
5.6878838539123535,-48.641,34.415,28.605
5.694879055023193,-49.196,34.329,28.942
5.705169916152954,-49.739,34.244,29.285
5.714869976043701,-50.265,34.153,29.626
5.7251739501953125,-50.77,34.045,29.959
5.7376627922058105,-51.263,33.919,30.292
5.744990825653076,-51.754,33.784,30.629
5.755122900009155,-52.253,33.651,30.979
5.764887809753418,-52.764,33.534,31.345
5.775044918060303,-53.286,33.437,31.744
5.787726879119873,-53.817,33.364,32.195
5.79489278793335,-54.343,33.291,32.651
5.8051159381866455,-54.857,33.205,33.088
5.814896106719971,-55.358,33.105,33.492
5.825159072875977,-55.845,32.996,33.85
5.837792873382568,-56.319,32.874,34.17
5.8449389934539795,-56.777,32.737,34.469
5.855219841003418,-57.227,32.592,34.778
5.864985942840576,-57.692,32.458,35.143
5.8750410079956055,-58.195,32.346,35.576
5.887893915176392,-58.745,32.261,36.079
5.89507794380188,-59.334,32.204,36.647
5.90525484085083,-59.943,32.168,37.248
5.915008068084717,-60.55,32.134,37.857
5.9252519607543945,-61.136,32.089,38.44
5.94494891166687,-61.693,32.023,38.968
5.945717811584473,-62.218,31.919,39.428
5.954949855804443,-62.703,31.768,39.826
5.965174913406372,-63.163,31.572,40.19
5.975085973739624,-63.617,31.334,40.569
5.98804497718811,-64.075,31.069,40.993
5.995258808135986,-64.543,30.803,41.469
6.005033016204834,-65.011,30.555,42.002
6.0147271156311035,-65.478,30.324,42.597
6.02495002746582,-65.948,30.091,43.229
6.0351738929748535,-66.417,29.847,43.866
6.0456459522247314,-66.882,29.591,44.469
6.0553669929504395,-67.326,29.338,45.001
6.065499782562256,-67.735,29.103,45.448
6.075453996658325,-68.108,28.877,45.827
6.088101863861084,-68.446,28.655,46.148
6.095302104949951,-68.753,28.434,46.425
6.105633974075317,-69.039,28.207,46.69
6.115278005599976,-69.317,27.974,46.989
6.125690937042236,-69.617,27.729,47.345
6.138078927993774,-69.95,27.477,47.756
6.145476818084717,-70.316,27.224,48.225
6.15546989440918,-70.703,26.972,48.736
6.165408134460449,-71.1,26.713,49.253
6.175436019897461,-71.498,26.436,49.741
6.188085079193115,-71.876,26.14,50.166
6.195472955703735,-72.226,25.825,50.52
6.205542087554932,-72.553,25.503,50.824
6.215351104736328,-72.877,25.184,51.091
6.2257280349731445,-73.207,24.884,51.332
6.238574981689453,-73.549,24.606,51.582
6.245543003082275,-73.917,24.348,51.878
6.255703926086426,-74.329,24.102,52.243
6.265512943267822,-74.79,23.853,52.678
6.275716781616211,-75.295,23.59,53.18
6.286466121673584,-75.823,23.307,53.733
6.295735836029053,-76.352,23.001,54.285
6.305718898773193,-76.859,22.665,54.795
6.31546688079834,-77.334,22.304,55.239
6.325777053833008,-77.778,21.932,55.614
6.338795900344849,-78.205,21.571,55.95
6.3456010818481445,-78.631,21.231,56.26
6.355787992477417,-79.063,20.915,56.565
6.365638971328735,-79.496,20.613,56.87
6.375760078430176,-79.92,20.311,57.168
6.388408899307251,-80.328,19.998,57.453
6.395653963088989,-80.716,19.676,57.712
6.405858993530273,-81.083,19.341,57.928
6.415658950805664,-81.418,18.982,58.066
