time,yaw,pitch,roll
1.982611894607544,-3.506,34.165,-3.649
1.9927148818969727,-3.464,34.204,-3.645
2.0036849975585938,-3.405,34.214,-3.651
2.01263689994812,-3.33,34.196,-3.661
2.0229408740997314,-3.245,34.161,-3.672
2.0327389240264893,-3.171,34.124,-3.679
2.042870044708252,-3.115,34.098,-3.68
2.053736925125122,-3.075,34.091,-3.661
2.062685012817383,-3.049,34.103,-3.607
2.072950839996338,-3.027,34.125,-3.518
2.082789897918701,-3.005,34.142,-3.409
2.0929298400878906,-2.98,34.146,-3.288
2.1037960052490234,-2.948,34.139,-3.174
2.1128478050231934,-2.917,34.131,-3.085
2.122893810272217,-2.895,34.126,-3.006
2.1328089237213135,-2.884,34.128,-2.924
2.1429877281188965,-2.883,34.148,-2.82
2.154160976409912,-2.889,34.183,-2.684
2.1629319190979004,-2.9,34.222,-2.524
2.1730427742004395,-2.92,34.262,-2.359
2.1829798221588135,-2.946,34.306,-2.201
2.193126916885376,-2.977,34.354,-2.054
2.2040858268737793,-3.019,34.406,-1.904
2.2129099369049072,-3.071,34.457,-1.737
2.2229819297790527,-3.123,34.504,-1.56
2.2329487800598145,-3.163,34.537,-1.382
2.243039846420288,-3.183,34.549,-1.219
2.2540218830108643,-3.178,34.539,-1.088
2.2630088329315186,-3.149,34.508,-0.993
2.2731289863586426,-3.091,34.464,-0.925
2.2830147743225098,-3.005,34.411,-0.887
2.2930679321289062,-2.904,34.351,-0.865
2.3038859367370605,-2.811,34.283,-0.842
2.3130578994750977,-2.744,34.219,-0.795
2.3231818675994873,-2.706,34.178,-0.722
2.3330259323120117,-2.69,34.178,-0.619
2.3432538509368896,-2.677,34.23,-0.489
2.3540449142456055,-2.649,34.326,-0.351
2.3631818294525146,-2.595,34.447,-0.225
2.373260974884033,-2.512,34.569,-0.125
2.3831539154052734,-2.402,34.671,-0.059
2.3933849334716797,-2.271,34.742,-0.023
2.4041857719421387,-2.126,34.787,-0.007
2.4132089614868164,-1.975,34.822,-0.004
2.423496723175049,-1.83,34.858,0.005
2.4332828521728516,-1.702,34.897,0.038
2.4432897567749023,-1.59,34.941,0.097
2.4541099071502686,-1.49,34.986,0.175
2.463235855102539,-1.39,35.026,0.258
2.4733190536499023,-1.286,35.054,0.334
2.4833760261535645,-1.183,35.065,0.406
2.4934568405151367,-1.082,35.068,0.475
2.5041959285736084,-0.979,35.073,0.539
2.5133368968963623,-0.883,35.09,0.589
2.5234527587890625,-0.803,35.117,0.649
2.533345937728882,-0.739,35.162,0.731
2.543400764465332,-0.691,35.226,0.829
2.554520845413208,-0.659,35.301,0.95
2.563361883163452,-0.646,35.378,1.087
2.573424816131592,-0.648,35.449,1.236
2.5834169387817383,-0.657,35.516,1.398
2.5936439037323,-0.666,35.577,1.569
2.6042418479919434,-0.663,35.631,1.741
2.6135330200195312,-0.641,35.668,1.889
2.623560905456543,-0.595,35.674,1.999
2.633816719055176,-0.531,35.636,2.073
2.6432337760925293,-0.464,35.558,2.12
2.653329849243164,-0.398,35.456,2.16
2.663435935974121,-0.334,35.354,2.213
2.6738100051879883,-0.273,35.277,2.301
2.6834559440612793,-0.213,35.235,2.442
2.693819046020508,-0.166,35.223,2.635
2.7044878005981445,-0.133,35.221,2.859
2.7136497497558594,-0.108,35.206,3.084
2.7236757278442383,-0.087,35.159,3.294
2.733520030975342,-0.063,35.08,3.479
2.7436909675598145,-0.028,34.971,3.635
2.754793882369995,0.009,34.843,3.772
2.763542890548706,0.034,34.718,3.903
2.773800849914551,0.049,34.618,4.044
2.7836389541625977,0.053,34.557,4.225
2.793698787689209,0.041,34.534,4.469
2.804466724395752,0.002,34.537,4.779
2.813494920730591,-0.064,34.55,5.139
2.8238368034362793,-0.153,34.561,5.522
2.8334908485412598,-0.255,34.557,5.907
2.843794822692871,-0.352,34.539,6.268
2.8553338050842285,-0.424,34.511,6.574
2.863649845123291,-0.465,34.473,6.825
2.8737659454345703,-0.481,34.43,7.049
2.883633852005005,-0.481,34.388,7.277
2.8938448429107666,-0.476,34.343,7.523
2.9056549072265625,-0.481,34.293,7.797
2.9136109352111816,-0.511,34.242,8.096
2.9238429069519043,-0.572,34.2,8.426
2.9338629245758057,-0.653,34.176,8.785
2.9439687728881836,-0.744,34.168,9.162
2.9556429386138916,-0.829,34.167,9.543
2.9640398025512695,-0.898,34.168,9.905
2.9739198684692383,-0.945,34.165,10.24
2.983792781829834,-0.98,34.152,10.55
2.9936647415161133,-1.016,34.129,10.854
3.0055549144744873,-1.061,34.1,11.179
3.0137388706207275,-1.116,34.07,11.516
3.023972988128662,-1.187,34.033,11.866
3.0337629318237305,-1.275,33.989,12.221
3.044067859649658,-1.379,33.941,12.56
3.055391788482666,-1.492,33.891,12.883
3.063934803009033,-1.598,33.837,13.195
3.07395076751709,-1.687,33.786,13.49
3.083979845046997,-1.753,33.742,13.762
3.0939838886260986,-1.797,33.709,14.008
3.1057019233703613,-1.832,33.671,14.226
3.113834857940674,-1.88,33.618,14.437
3.124100923538208,-1.94,33.552,14.656
3.1339738368988037,-2.013,33.48,14.891
3.1441760063171387,-2.098,33.405,15.133
3.1558890342712402,-2.196,33.324,15.384
3.164093017578125,-2.321,33.239,15.645
3.1740689277648926,-2.477,33.159,15.916
3.183958053588867,-2.658,33.093,16.213
3.1943418979644775,-2.859,33.046,16.552
3.205929756164551,-3.082,33.011,16.937
3.2139878273010254,-3.322,32.974,17.366
3.2243080139160156,-3.577,32.926,17.831
3.2340307235717773,-3.84,32.861,18.321
3.244292736053467,-4.11,32.782,18.819
3.255953788757324,-4.385,32.693,19.306
3.264220714569092,-4.647,32.601,19.762
3.274216890335083,-4.889,32.504,20.165
3.284263849258423,-5.11,32.395,20.5
3.2942657470703125,-5.308,32.272,20.772
3.305966854095459,-5.483,32.141,21.001
3.3140487670898438,-5.642,32.011,21.218
3.324551820755005,-5.787,31.892,21.43
3.334202766418457,-5.921,31.785,21.643
3.3444700241088867,-6.059,31.688,21.875
3.3560469150543213,-6.211,31.597,22.145
3.3643229007720947,-6.369,31.508,22.447
3.3743109703063965,-6.518,31.421,22.75
3.3842859268188477,-6.645,31.326,23.031
3.394425868988037,-6.752,31.206,23.273
3.4061717987060547,-6.843,31.057,23.458
3.4142508506774902,-6.925,30.891,23.589
3.4244909286499023,-7.015,30.718,23.698
3.434196949005127,-7.128,30.55,23.815
3.4445648193359375,-7.267,30.399,23.971
3.4561238288879395,-7.438,30.277,24.181
3.4644298553466797,-7.634,30.185,24.432
3.474510908126831,-7.844,30.114,24.716
3.4843640327453613,-8.066,30.044,25.026
3.494523048400879,-8.291,29.959,25.352
3.5062198638916016,-8.51,29.854,25.674
3.5144619941711426,-8.716,29.725,25.979
3.5245769023895264,-8.902,29.585,26.265
3.5345168113708496,-9.064,29.445,26.53
3.5446488857269287,-9.211,29.312,26.784
3.556224822998047,-9.358,29.182,27.026
3.5645060539245605,-9.518,29.055,27.255
3.574676990509033,-9.695,28.928,27.48
3.584425926208496,-9.88,28.806,27.711
3.5946178436279297,-10.059,28.687,27.965
3.606200933456421,-10.224,28.575,28.233
3.614630937576294,-10.372,28.475,28.5
3.624715805053711,-10.504,28.389,28.752
3.6346139907836914,-10.624,28.323,28.989
3.6447389125823975,-10.733,28.282,29.22
3.6561169624328613,-10.841,28.268,29.464
3.664602756500244,-10.952,28.271,29.732
3.674726963043213,-11.07,28.275,30.025
3.6847167015075684,-11.193,28.261,30.33
3.6944968700408936,-11.322,28.213,30.636
3.705404758453369,-11.452,28.128,30.921
3.714395046234131,-11.577,28.01,31.178
3.724599838256836,-11.696,27.87,31.424
3.7346389293670654,-11.809,27.717,31.669
3.745008945465088,-11.919,27.561,31.917
3.7562599182128906,-12.042,27.414,32.178
3.764749050140381,-12.194,27.279,32.456
3.7749218940734863,-12.384,27.163,32.755
3.784693717956543,-12.608,27.074,33.073
3.7949657440185547,-12.865,27.021,33.417
3.8065710067749023,-13.134,26.996,33.784
3.8148937225341797,-13.4,26.979,34.172
3.8256568908691406,-13.651,26.951,34.56
3.8348097801208496,-13.886,26.896,34.921
3.8456459045410156,-14.097,26.806,35.231
3.856473922729492,-14.28,26.682,35.477
3.864893913269043,-14.43,26.535,35.677
3.8750247955322266,-14.554,26.379,35.872
3.8849387168884277,-14.66,26.222,36.089
3.894965887069702,-14.759,26.068,36.329
3.9067397117614746,-14.856,25.917,36.589
3.9149248600006104,-14.956,25.767,36.855
3.925067901611328,-15.068,25.622,37.121
3.935027837753296,-15.188,25.49,37.381
3.9456987380981445,-15.313,25.371,37.635
3.9564027786254883,-15.439,25.259,37.88
3.965108871459961,-15.557,25.154,38.114
3.9763689041137695,-15.661,25.052,38.338
3.985139846801758,-15.758,24.95,38.573
3.9959218502044678,-15.858,24.84,38.825
4.006657838821411,-15.965,24.728,39.098
4.015134811401367,-16.08,24.616,39.394
4.026044845581055,-16.204,24.507,39.717
4.035346031188965,-16.336,24.404,40.066
4.045332908630371,-16.467,24.302,40.408
4.055811882019043,-16.575,24.19,40.697
4.064884901046753,-16.646,24.061,40.912
4.075048923492432,-16.68,23.914,41.056
4.084808826446533,-16.69,23.761,41.159
4.0952699184417725,-16.695,23.616,41.268
4.106613874435425,-16.711,23.488,41.418
4.115077972412109,-16.749,23.38,41.617
4.125446796417236,-16.818,23.293,41.862
4.135119915008545,-16.915,23.226,42.133
4.145680904388428,-17.03,23.166,42.409
4.15666389465332,-17.148,23.105,42.658
4.16513991355896,-17.25,23.038,42.858
4.175968885421753,-17.325,22.956,43.003
4.185186862945557,-17.369,22.86,43.096
4.195328712463379,-17.382,22.76,43.162
4.207145929336548,-17.381,22.664,43.233
4.21602201461792,-17.38,22.571,43.332
4.226205825805664,-17.379,22.479,43.472
4.236100912094116,-17.389,22.395,43.644
4.245804786682129,-17.423,22.314,43.827
4.256756782531738,-17.483,22.223,44.013
4.266111850738525,-17.571,22.122,44.2
4.276149749755859,-17.678,22.016,44.383
4.286963939666748,-17.799,21.911,44.573
4.296268939971924,-17.923,21.816,44.762
4.306416034698486,-18.039,21.743,44.973
4.315334796905518,-18.141,21.691,45.213
4.325654029846191,-18.236,21.65,45.46
4.335784912109375,-18.325,21.597,45.689
4.345806837081909,-18.41,21.519,45.904
4.358345985412598,-18.5,21.419,46.122
4.368228912353516,-18.613,21.305,46.351
4.378285884857178,-18.756,21.182,46.583
4.389708042144775,-18.932,21.054,46.816
4.3981568813323975,-19.131,20.929,47.046
4.40838885307312,-19.331,20.814,47.273
4.4181718826293945,-19.51,20.713,47.484
4.428350925445557,-19.661,20.623,47.678
4.439889907836914,-19.792,20.53,47.859
4.448258876800537,-19.911,20.425,48.028
4.458504915237427,-20.028,20.309,48.187
4.468235015869141,-20.154,20.185,48.32
4.478392839431763,-20.3,20.058,48.431
4.489812850952148,-20.467,19.943,48.555
4.498493909835815,-20.654,19.846,48.721
4.5084428787231445,-20.852,19.759,48.933
4.518406867980957,-21.039,19.681,49.159
4.528496742248535,-21.195,19.599,49.355
4.540189743041992,-21.312,19.492,49.5
4.547929763793945,-21.39,19.357,49.6
4.558667898178101,-21.438,19.206,49.674
4.568382740020752,-21.47,19.051,49.74
4.578471899032593,-21.498,18.897,49.797
4.590108871459961,-21.528,18.749,49.851
4.598557949066162,-21.563,18.606,49.912
4.608553886413574,-21.608,18.467,49.994
4.6186299324035645,-21.656,18.331,50.099
4.628496885299683,-21.693,18.191,50.218
4.640196800231934,-21.72,18.05,50.339
4.648468017578125,-21.744,17.922,50.47
4.658756732940674,-21.778,17.828,50.626
4.668490886688232,-21.832,17.78,50.818
4.678694725036621,-21.908,17.772,51.023
4.690459728240967,-22.001,17.782,51.208
4.698578834533691,-22.101,17.791,51.356
4.708660840988159,-22.198,17.797,51.471
4.718500852584839,-22.291,17.797,51.606
4.733777046203613,-22.377,17.795,51.78
4.7393670082092285,-22.449,17.795,51.981
4.748263835906982,-22.498,17.797,52.193
4.758543014526367,-22.52,17.793,52.391
4.7686848640441895,-22.515,17.78,52.563
4.778771877288818,-22.486,17.759,52.696
4.790482044219971,-22.447,17.728,52.786
4.798738956451416,-22.411,17.68,52.83
4.808942794799805,-22.387,17.623,52.855
4.8186187744140625,-22.387,17.565,52.901
4.8289148807525635,-22.422,17.516,53.011
4.840580940246582,-22.491,17.492,53.187
4.848759889602661,-22.583,17.49,53.407
4.858973026275635,-22.683,17.491,53.645
4.868663787841797,-22.779,17.488,53.888
4.878873825073242,-22.868,17.473,54.127
4.8905930519104,-22.949,17.436,54.368
4.898835897445679,-23.019,17.374,54.609
4.908897876739502,-23.074,17.291,54.831
4.9188737869262695,-23.114,17.193,55.024
4.928915023803711,-23.152,17.095,55.199
4.940610885620117,-23.195,17.008,55.373
4.948940753936768,-23.251,16.94,55.576
4.959372043609619,-23.32,16.887,55.808
4.968896865844727,-23.392,16.847,56.054
4.979065895080566,-23.456,16.81,56.3
4.99058198928833,-23.508,16.77,56.524
4.999006748199463,-23.554,16.723,56.708
5.009070873260498,-23.609,16.663,56.863
5.01899790763855,-23.675,16.595,57.0
5.02890682220459,-23.744,16.526,57.116
5.039999008178711,-23.813,16.456,57.217
5.048478841781616,-23.878,16.376,57.308
5.058563709259033,-23.928,16.287,57.394
5.068700790405273,-23.957,16.192,57.469
5.07841682434082,-23.965,16.099,57.52
5.088444709777832,-23.965,16.01,57.534
5.098474025726318,-23.971,15.932,57.524
5.10841178894043,-24.003,15.87,57.526
5.119185924530029,-24.072,15.83,57.571
5.129171848297119,-24.163,15.813,57.663
5.140525817871094,-24.254,15.813,57.759
5.1490960121154785,-24.32,15.808,57.827
5.159276962280273,-24.352,15.785,57.862
5.169083833694458,-24.353,15.731,57.858
5.1792378425598145,-24.333,15.648,57.823
5.190732955932617,-24.297,15.54,57.762
5.199128866195679,-24.258,15.406,57.683
5.209190845489502,-24.221,15.258,57.61
5.219143867492676,-24.201,15.122,57.566
5.229310989379883,-24.206,15.011,57.567
5.24063777923584,-24.231,14.918,57.611
5.24918270111084,-24.274,14.834,57.69
5.259445905685425,-24.339,14.755,57.793
5.269176006317139,-24.426,14.685,57.911
5.279345989227295,-24.535,14.622,58.041
5.290920734405518,-24.651,14.558,58.164
5.2993597984313965,-24.76,14.489,58.272
5.309387922286987,-24.846,14.411,58.355
5.319303035736084,-24.899,14.323,58.402
5.32945990562439,-24.917,14.23,58.416
5.3408989906311035,-24.904,14.132,58.412
5.349242925643921,-24.877,14.036,58.41
5.359630823135376,-24.85,13.94,58.429
5.36922287940979,-24.836,13.845,58.491
5.37943172454834,-24.827,13.746,58.61
5.3909759521484375,-24.795,13.626,58.752
5.399356842041016,-24.717,13.469,58.875
5.409409046173096,-24.579,13.273,58.948
5.419404983520508,-24.376,13.047,58.953
5.429539918899536,-24.116,12.812,58.909
5.440892934799194,-23.833,12.602,58.824
5.449347019195557,-23.553,12.432,58.721
5.459622859954834,-23.295,12.311,58.631
5.469365835189819,-23.072,12.232,58.577
5.47953987121582,-22.896,12.178,58.582
5.490835905075073,-22.773,12.133,58.631
5.4994659423828125,-22.693,12.094,58.702
5.509601831436157,-22.642,12.065,58.787
5.519479751586914,-22.614,12.051,58.901
5.529631853103638,-22.612,12.051,59.054
5.540660858154297,-22.635,12.057,59.221
5.549561023712158,-22.675,12.064,59.394
5.559839725494385,-22.722,12.066,59.554
5.569616794586182,-22.763,12.058,59.682
5.579866886138916,-22.793,12.045,59.775
5.59106183052063,-22.81,12.028,59.838
5.599756717681885,-22.815,12.017,59.877
5.609714984893799,-22.824,12.017,59.917
5.619659900665283,-22.851,12.026,60.016
5.629770755767822,-22.894,12.032,60.186
5.6410369873046875,-22.948,12.041,60.41
5.64966082572937,-23.002,12.052,60.652
5.65993070602417,-23.047,12.06,60.871
5.669589996337891,-23.086,12.064,61.038
5.6796979904174805,-23.124,12.06,61.149
5.691174030303955,-23.164,12.051,61.216
5.699790954589844,-23.203,12.04,61.262
5.709788799285889,-23.237,12.026,61.294
5.719725847244263,-23.261,12.004,61.312
5.729842901229858,-23.274,11.976,61.329
5.741052865982056,-23.276,11.946,61.366
5.749655723571777,-23.268,11.915,61.425
5.7602858543396,-23.256,11.888,61.498
5.769768714904785,-23.239,11.859,61.576
5.784026861190796,-23.214,11.826,61.649
5.790589809417725,-23.18,11.781,61.709
5.799667835235596,-23.128,11.721,61.747
5.809932708740234,-23.048,11.64,61.741
5.820065975189209,-22.935,11.537,61.686
5.830000877380371,-22.793,11.415,61.596
5.84131383895874,-22.634,11.288,61.513
5.84989070892334,-22.465,11.169,61.472
5.860276937484741,-22.306,11.066,61.492
5.869778871536255,-22.181,10.983,61.571
5.880166053771973,-22.099,10.916,61.682
5.891409873962402,-22.051,10.86,61.792
5.900033950805664,-22.022,10.81,61.879
5.910144805908203,-22.001,10.754,61.928
5.920001983642578,-21.978,10.687,61.935
5.930130958557129,-21.947,10.607,61.899
5.941388845443726,-21.903,10.514,61.835
5.950008869171143,-21.843,10.417,61.777
5.960356712341309,-21.763,10.327,61.739
5.969964027404785,-21.666,10.251,61.721
5.980265855789185,-21.559,10.185,61.698
5.991292953491211,-21.463,10.126,61.624
6.000144004821777,-21.389,10.073,61.475
6.010242938995361,-21.329,10.02,61.244
6.020218849182129,-21.259,9.956,60.911
6.030277729034424,-21.132,9.86,60.481
6.0416669845581055,-20.926,9.723,59.995
6.05013370513916,-20.644,9.556,59.489
6.060349941253662,-20.295,9.373,59.006
6.0701470375061035,-19.91,9.181,58.588
6.08040189743042,-19.525,8.993,58.267
6.091575860977173,-19.176,8.835,58.041
6.100275993347168,-18.895,8.722,57.877
6.110346794128418,-18.693,8.654,57.73
6.120376825332642,-18.558,8.612,57.568
6.130321025848389,-18.471,8.568,57.371
6.141530990600586,-18.395,8.502,57.142
6.150162935256958,-18.296,8.41,56.891
6.160542964935303,-18.155,8.293,56.615
6.170172929763794,-17.969,8.163,56.34
6.180520057678223,-17.76,8.031,56.096
6.191675901412964,-17.568,7.903,55.899
6.200412750244141,-17.426,7.771,55.769
6.210553884506226,-17.323,7.629,55.67
6.220445871353149,-17.236,7.469,55.538
6.230450868606567,-17.145,7.286,55.344
6.24153995513916,-17.028,7.078,55.083
6.25041389465332,-16.867,6.851,54.78
6.260655879974365,-16.646,6.611,54.471
6.270462989807129,-16.374,6.364,54.189
6.280552864074707,-16.065,6.116,53.954
6.291667938232422,-15.73,5.87,53.776
6.300563812255859,-15.384,5.634,53.649
6.310509920120239,-15.05,5.407,53.569
6.320488929748535,-14.746,5.19,53.53
6.33047890663147,-14.471,4.988,53.559
6.341943740844727,-14.21,4.791,53.646
6.3505120277404785,-13.943,4.589,53.749
6.360808849334717,-13.647,4.385,53.862
6.370463848114014,-13.298,4.167,53.957
6.380663871765137,-12.892,3.929,53.993
