IoU,accuracy,loss,val_IoU,val_accuracy,val_loss
0.4660346508026123,0.859649121761322,0.3250490427017212,0.46362006664276123,0.9254117608070374,0.4692944586277008
0.4660346508026123,0.860916793346405,0.2960726022720337,0.46362006664276123,0.9254117608070374,0.4502042233943939
0.4660346508026123,0.867127537727356,0.27109935879707336,0.46362006664276123,0.9254117608070374,0.38274097442626953
0.4660346508026123,0.8859710693359375,0.19214195013046265,0.46362006664276123,0.9290202260017395,0.24244767427444458
0.4660346508026123,0.8966944813728333,0.15207237005233765,0.46362006664276123,0.9408400058746338,0.19054722785949707
0.4660346508026123,0.9001860618591309,0.1325426548719406,0.46362006664276123,0.9378554821014404,0.16383615136146545
0.4660346508026123,0.9026906490325928,0.12178715318441391,0.46362006664276123,0.9599255919456482,0.11257734894752502
0.4660346508026123,0.9040728807449341,0.11489684879779816,0.46362006664276123,0.9438096880912781,0.14992956817150116
0.4660346508026123,0.9060743451118469,0.10299640893936157,0.46362006664276123,0.9545984268188477,0.12650586664676666
0.4660346508026123,0.9067947268486023,0.09804120659828186,0.46362006664276123,0.9403612017631531,0.15459345281124115
0.4660346508026123,0.9088664054870605,0.08992499113082886,0.46362006664276123,0.9548248052597046,0.12132680416107178
0.4660346508026123,0.9100821614265442,0.08429047465324402,0.46362006664276123,0.9745932817459106,0.06782412528991699
0.4660346508026123,0.9122324585914612,0.07785192131996155,0.46362006664276123,0.9444711208343506,0.15530572831630707
0.4660346508026123,0.9135953187942505,0.0721290335059166,0.46362006664276123,0.9606481790542603,0.11264855414628983
0.4660346508026123,0.9137725830078125,0.07070693373680115,0.46362006664276123,0.9679751992225647,0.09366849064826965
0.4660346508026123,0.9146798253059387,0.06693749874830246,0.46362006664276123,0.9687639474868774,0.10075128078460693
0.4660346508026123,0.9160587787628174,0.060807663947343826,0.46362006664276123,0.9615094065666199,0.11913004517555237
0.4660346508026123,0.9159159660339355,0.06084829568862915,0.46362006664276123,0.9697927236557007,0.0885503739118576
0.4660346508026123,0.9173762798309326,0.05563049018383026,0.46362006664276123,0.9542983770370483,0.13824568688869476
0.4660346508026123,0.9173897504806519,0.05511277914047241,0.46362006664276123,0.9675561189651489,0.10168736428022385
0.4660346508026123,0.9186121225357056,0.05019920691847801,0.46362006664276123,0.9645336270332336,0.10015333443880081
0.4660346508026123,0.917961061000824,0.05306864529848099,0.46362006664276123,0.9642671942710876,0.11868109554052353
0.4660346508026123,0.9185808897018433,0.04977801442146301,0.46362006664276123,0.9675732254981995,0.10404908657073975
0.4660346508026123,0.9192743897438049,0.04656779766082764,0.46362006664276123,0.9628803133964539,0.1314568966627121
0.4660346508026123,0.9198784828186035,0.04539688676595688,0.46362006664276123,0.9679069519042969,0.11734983325004578
0.4660346508026123,0.9194684624671936,0.046517856419086456,0.46362006664276123,0.9640967845916748,0.12913240492343903
0.4660346508026123,0.9201595783233643,0.044573329389095306,0.46362006664276123,0.9589272737503052,0.1351749151945114
0.46603482961654663,0.9197421073913574,0.04495958238840103,0.46362006664276123,0.9643352627754211,0.11613623797893524
0.4660346508026123,0.9200214147567749,0.04373745620250702,0.46362006664276123,0.9612217545509338,0.1366569995880127
0.4660381078720093,0.9209058880805969,0.041033416986465454,0.46362006664276123,0.9607539772987366,0.1612069010734558
0.4660375416278839,0.9208402037620544,0.04101631045341492,0.46362006664276123,0.9626481533050537,0.13650164008140564
0.46603628993034363,0.9211033582687378,0.039719417691230774,0.46362006664276123,0.9677208662033081,0.1172323077917099
0.4660381078720093,0.9216291904449463,0.038484785705804825,0.46362006664276123,0.9643389582633972,0.13563212752342224
0.4660496711730957,0.9218544363975525,0.03748222440481186,0.46362006664276123,0.9701935052871704,0.11941627413034439
0.4661225974559784,0.9162085056304932,0.06369040161371231,0.46362006664276123,0.9623281359672546,0.11703892052173615
0.4660346508026123,0.9207358956336975,0.042299479246139526,0.46362006664276123,0.9693271517753601,0.09582018107175827
0.4660356640815735,0.9216445684432983,0.03772217407822609,0.46362006664276123,0.9702812433242798,0.09428414702415466
0.4660346508026123,0.9218138456344604,0.03664115071296692,0.46362006664276123,0.9694975018501282,0.09962169826030731
0.4660419821739197,0.9220829010009766,0.035541173070669174,0.46362006664276123,0.9744201898574829,0.08851288259029388
0.4660647213459015,0.9223639965057373,0.035298336297273636,0.46362006664276123,0.9625707864761353,0.1290036290884018
0.4660600423812866,0.9225121140480042,0.034637294709682465,0.46362006664276123,0.9680766463279724,0.12225822359323502
0.46603891253471375,0.9229320287704468,0.03329778462648392,0.46362006664276123,0.9667694568634033,0.1258593201637268
0.46607446670532227,0.9227825403213501,0.03290873393416405,0.46362006664276123,0.9673359990119934,0.12676426768302917
0.4661656618118286,0.9231578707695007,0.03215959295630455,0.46362006664276123,0.9726595282554626,0.11656834930181503
0.46610715985298157,0.9233076572418213,0.031583819538354874,0.46362006664276123,0.9678493142127991,0.1235523447394371
0.4662611186504364,0.9230020642280579,0.03260050714015961,0.46362006664276123,0.9692752957344055,0.12247639894485474
0.4660356640815735,0.923293948173523,0.031208712607622147,0.46362006664276123,0.9718923568725586,0.11481805890798569
0.46603503823280334,0.9232447743415833,0.03154022991657257,0.46362006664276123,0.9621145129203796,0.13337545096874237
0.4660673439502716,0.9226750135421753,0.033294931054115295,0.46362006664276123,0.9643649458885193,0.13739259541034698
0.4660632908344269,0.9232280254364014,0.03228430822491646,0.46362006664276123,0.9719075560569763,0.12487512081861496
0.4661593735218048,0.9234234094619751,0.031187189742922783,0.46362006664276123,0.9712973833084106,0.10564354062080383
0.4661378562450409,0.9233810305595398,0.030878150835633278,0.46362006664276123,0.9714270830154419,0.12570756673812866
0.46606266498565674,0.9230068325996399,0.033110763877630234,0.46362006664276123,0.9707590341567993,0.11880166083574295
0.46636998653411865,0.9238789081573486,0.02924896776676178,0.46362006664276123,0.969973087310791,0.12986664474010468
0.46620428562164307,0.9232067465782166,0.032123737037181854,0.46362006664276123,0.9649072885513306,0.1332487165927887
0.4660608470439911,0.9232709407806396,0.0313696414232254,0.46362006664276123,0.9747974276542664,0.09704402834177017
0.4660395383834839,0.9239482283592224,0.02921208180487156,0.46362006664276123,0.9744499921798706,0.10461733490228653
0.4660772979259491,0.9241050481796265,0.02851436287164688,0.46362006664276123,0.9663017988204956,0.11414603888988495
0.4660870432853699,0.923832893371582,0.02912847325205803,0.46362006664276123,0.9728755354881287,0.11845843493938446
0.46614477038383484,0.9242739677429199,0.027700411155819893,0.46362006664276123,0.9735202193260193,0.11470568925142288
0.4661670923233032,0.9245647192001343,0.02685176022350788,0.46362006664276123,0.9709782004356384,0.13305802643299103
0.46614861488342285,0.9242749810218811,0.027933740988373756,0.46362006664276123,0.9720942378044128,0.12252948433160782
0.46611690521240234,0.9247277975082397,0.02587915025651455,0.46362006664276123,0.9741565585136414,0.11041942983865738
0.4661380350589752,0.9247579574584961,0.025959808379411697,0.46362006664276123,0.967106282711029,0.11725499480962753
0.46623775362968445,0.9243868589401245,0.027372758835554123,0.46362006664276123,0.9704538583755493,0.11725902557373047
0.46608665585517883,0.9243685007095337,0.027226924896240234,0.46362006664276123,0.974226176738739,0.10905631631612778
0.46635130047798157,0.9249651432037354,0.025330033153295517,0.46362006664276123,0.972474992275238,0.11278863996267319
0.4668428301811218,0.9251530170440674,0.02480917237699032,0.46362006664276123,0.9724858999252319,0.12417060136795044
0.46603503823280334,0.9243386387825012,0.027851449325680733,0.46362006664276123,0.9720842242240906,0.1061738058924675
0.46605801582336426,0.9250362515449524,0.025041745975613594,0.46362006664276123,0.9712734818458557,0.11751420050859451
0.4661085903644562,0.9250731468200684,0.024896929040551186,0.46362006664276123,0.9731385707855225,0.10836596041917801
0.4661518335342407,0.9252158403396606,0.024197591468691826,0.46362006664276123,0.9725960493087769,0.1187080666422844
0.46619752049446106,0.925115704536438,0.02472013048827648,0.46362006664276123,0.9736804366111755,0.11103801429271698
0.4662826359272003,0.9254129528999329,0.02415331080555916,0.46362006664276123,0.9744296669960022,0.10969983041286469
0.46619024872779846,0.9250859022140503,0.02511913888156414,0.46362006664276123,0.9729036092758179,0.11510292440652847
0.46645161509513855,0.9252365231513977,0.02444341965019703,0.46362006664276123,0.9736713767051697,0.10717299580574036
0.4669163227081299,0.9254571795463562,0.02386176399886608,0.46362006664276123,0.9749815464019775,0.10736382752656937
0.46641385555267334,0.9250679016113281,0.025129975751042366,0.46362006664276123,0.9749872088432312,0.10807424038648605
0.46623876690864563,0.9252340197563171,0.024246709421277046,0.46362006664276123,0.977482795715332,0.10204287618398666
0.4662538170814514,0.925343930721283,0.023816082626581192,0.46362006664276123,0.9756088256835938,0.10615231841802597
0.4668509364128113,0.9253061413764954,0.023865893483161926,0.46362006664276123,0.9765100479125977,0.10401098430156708
0.4667883813381195,0.9258211851119995,0.022429276257753372,0.46362006664276123,0.9768228530883789,0.10126341879367828
0.46665045619010925,0.9258629679679871,0.02210916578769684,0.46362006664276123,0.9745069146156311,0.11015745252370834
0.4664556682109833,0.9256966710090637,0.022671258077025414,0.46362006664276123,0.9729328751564026,0.11871147155761719
0.4664759933948517,0.9257970452308655,0.02230706810951233,0.46362006664276123,0.9744217395782471,0.11419389396905899
0.4665856659412384,0.9260304570198059,0.02163989655673504,0.46362006664276123,0.9741973876953125,0.11584431678056717
0.4672987461090088,0.9259303212165833,0.021914109587669373,0.46362006664276123,0.9741762280464172,0.11711752414703369
0.4668927490711212,0.9260493516921997,0.021554701030254364,0.46362006664276123,0.9759065508842468,0.1113862469792366
0.46747198700904846,0.9258596301078796,0.022082259878516197,0.46362006664276123,0.9773857593536377,0.09724457561969757
0.4683467745780945,0.9255927205085754,0.02325984463095665,0.46362006664276123,0.9741342067718506,0.11741922050714493
0.46916064620018005,0.9250890016555786,0.024950210005044937,0.467685341835022,0.9730255603790283,0.1183159127831459
0.4696143567562103,0.9255001544952393,0.023277780041098595,0.46362006664276123,0.9747410416603088,0.10381057858467102
0.46893373131752014,0.9258971810340881,0.0220243688672781,0.46362006664276123,0.9758831858634949,0.10656554251909256
0.47011202573776245,0.9261105060577393,0.021097930148243904,0.46362006664276123,0.973732590675354,0.11601303517818451
0.46958187222480774,0.9251206517219543,0.02530306950211525,0.4636707305908203,0.9714117050170898,0.1269691437482834
0.47015100717544556,0.926074206829071,0.021401161327958107,0.46362006664276123,0.9736186861991882,0.11324495822191238
0.4711984694004059,0.9263284802436829,0.020434444770216942,0.46362006664276123,0.9741945266723633,0.11618250608444214
0.47142982482910156,0.9263867139816284,0.02034316398203373,0.4636578857898712,0.9755371809005737,0.11279916763305664
0.471523255109787,0.9264400005340576,0.02004193887114525,0.46382197737693787,0.9734946489334106,0.12230691313743591
0.47289472818374634,0.9264312386512756,0.020107969641685486,0.46413281559944153,0.9701175093650818,0.1393016278743744
