IoU,accuracy,loss,val_IoU,val_accuracy,val_loss
0.4660346508026123,0.8545922040939331,0.41098475456237793,0.46362006664276123,0.925423800945282,0.5476880073547363
0.4661133587360382,0.8776343464851379,0.280451238155365,0.46362006664276123,0.9254137277603149,0.4614275395870209
0.46603482961654663,0.8817379474639893,0.2561746835708618,0.46362006664276123,0.9343971014022827,0.42128679156303406
0.4660346508026123,0.8821046948432922,0.20098717510700226,0.46362006664276123,0.9248914122581482,0.18302102386951447
0.46603482961654663,0.8926060199737549,0.1526636779308319,0.46362006664276123,0.948634922504425,0.13719363510608673
0.4660382866859436,0.9014889597892761,0.1227770447731018,0.46362006664276123,0.9567476511001587,0.10051002353429794
0.46603503823280334,0.9040801525115967,0.11109728366136551,0.46362006664276123,0.9615488648414612,0.09295985847711563
0.46604564785957336,0.9056321978569031,0.10076865553855896,0.46362006664276123,0.9624875783920288,0.08588330447673798
0.4662666320800781,0.9090980887413025,0.08940580487251282,0.46362006664276123,0.9610063433647156,0.09850085526704788
0.46603527665138245,0.9092686176300049,0.08781818300485611,0.46362006664276123,0.968813419342041,0.0778426006436348
0.46604055166244507,0.912996232509613,0.07389883697032928,0.46362006664276123,0.950556755065918,0.11861400306224823
0.46604016423225403,0.9139280915260315,0.07057961821556091,0.46362006664276123,0.970129668712616,0.07984362542629242
0.4661049246788025,0.9141771197319031,0.06846475601196289,0.4636450409889221,0.957136332988739,0.11697228252887726
0.4660566747188568,0.9152780175209045,0.06599193066358566,0.46362006664276123,0.9700577259063721,0.07510273158550262
0.466103732585907,0.9166364669799805,0.0592024140059948,0.46362006664276123,0.9742588400840759,0.0739484578371048
0.46752870082855225,0.917455792427063,0.05655192583799362,0.46362006664276123,0.9690958261489868,0.07932384312152863
0.46628132462501526,0.9168373346328735,0.0588359571993351,0.46362006664276123,0.9750269055366516,0.06619551032781601
0.46685370802879333,0.9185308218002319,0.05204739421606064,0.46362006664276123,0.9701238870620728,0.09200505167245865
0.46904683113098145,0.9182878136634827,0.051889851689338684,0.4636949300765991,0.9592371582984924,0.11598647385835648
0.4661482870578766,0.9182708859443665,0.05319008603692055,0.46362006664276123,0.9639126658439636,0.10223931819200516
0.46770793199539185,0.9196756482124329,0.0477878637611866,0.46362006664276123,0.9657353758811951,0.09949611127376556
0.46670371294021606,0.9196056127548218,0.046487897634506226,0.46362006664276123,0.9621121287345886,0.10365686565637589
0.47206929326057434,0.9200606346130371,0.046452634036540985,0.46362006664276123,0.9711670875549316,0.08232678472995758
0.4679605960845947,0.9202979207038879,0.04504116252064705,0.46362006664276123,0.9714035987854004,0.08558964729309082
