IoU,accuracy,loss,val_IoU,val_accuracy,val_loss
0.4654673933982849,0.8438265323638916,0.4839015603065491,0.46362006664276123,0.9254117608070374,0.48769518733024597
0.4660346508026123,0.8722363114356995,0.2753152549266815,0.46362006664276123,0.9247634410858154,0.47666698694229126
0.4660346508026123,0.8837900161743164,0.22749219834804535,0.46362006664276123,0.46171921491622925,0.7072899341583252
0.4660346508026123,0.8908222317695618,0.190876305103302,0.46362006664276123,0.5113813877105713,0.7284154891967773
0.4660346508026123,0.8986431360244751,0.15184108912944794,0.46362006664276123,0.8817809820175171,0.284881591796875
0.4660346508026123,0.9003105759620667,0.13514867424964905,0.46362006664276123,0.7679561972618103,0.49846112728118896
0.4660346508026123,0.9025312066078186,0.1221693903207779,0.46362006664276123,0.9700754284858704,0.09450638294219971
0.4660346508026123,0.9036362767219543,0.11444918066263199,0.46362006664276123,0.9487875699996948,0.1398548036813736
0.4660346508026123,0.9079491496086121,0.09778767824172974,0.46362006664276123,0.9254246354103088,0.2236926555633545
0.4660346508026123,0.9104523062705994,0.08808480948209763,0.46362006664276123,0.9544678926467896,0.13279013335704803
0.4660346508026123,0.9116072058677673,0.08192139118909836,0.46362006664276123,0.953399658203125,0.11302322894334793
0.4660356640815735,0.9131678342819214,0.07522605359554291,0.46362006664276123,0.9643064141273499,0.09826888144016266
0.4660346508026123,0.915168821811676,0.06666095554828644,0.46362006664276123,0.9662613868713379,0.09280882775783539
0.4660346508026123,0.9151400327682495,0.06665123999118805,0.46362006664276123,0.9681371450424194,0.12826533615589142
0.4660346508026123,0.9164571166038513,0.06074158102273941,0.46362006664276123,0.975300669670105,0.07157246768474579
0.46603548526763916,0.9169747233390808,0.05901572108268738,0.46362006664276123,0.9697378873825073,0.08071152865886688
0.4661652743816376,0.9175096154212952,0.055687107145786285,0.46362006664276123,0.9516946077346802,0.133180633187294
0.4660346508026123,0.9174825549125671,0.057142626494169235,0.46362006664276123,0.9755092263221741,0.07307442277669907
0.46603700518608093,0.918080747127533,0.054100826382637024,0.46362006664276123,0.9611251354217529,0.11027044802904129
0.4667336940765381,0.9195044636726379,0.04805082082748413,0.46362006664276123,0.971457839012146,0.0834599956870079
0.46712735295295715,0.9188452363014221,0.04988096281886101,0.46362006664276123,0.9569987654685974,0.13773410022258759
0.46825483441352844,0.9196636080741882,0.04672538489103317,0.4643498957157135,0.9784566760063171,0.06823547184467316
0.4668651223182678,0.9196569919586182,0.047639936208724976,0.46362006664276123,0.9775652289390564,0.08286788314580917
0.46629542112350464,0.9202415943145752,0.04455909505486488,0.46362006664276123,0.9737237691879272,0.1076694130897522
0.4686099588871002,0.9208250641822815,0.04215794429183006,0.46362006664276123,0.9766133427619934,0.07778692990541458
0.4716125726699829,0.9214781522750854,0.03903680667281151,0.4644618034362793,0.9634279012680054,0.10602415353059769
0.4712012708187103,0.9213774800300598,0.03920966759324074,0.46546393632888794,0.9737643599510193,0.08199154585599899
0.4838551878929138,0.9218403100967407,0.03751492127776146,0.46362990140914917,0.9572530388832092,0.12758545577526093
0.48860639333724976,0.9220977425575256,0.03662166744470596,0.465209037065506,0.9760623574256897,0.10216403007507324
0.4982245862483978,0.9224283695220947,0.03657633438706398,0.46880316734313965,0.9761663675308228,0.10212044417858124
0.47634389996528625,0.9218392968177795,0.03761222958564758,0.4655909836292267,0.970921516418457,0.10389825701713562
0.47815778851509094,0.9205502867698669,0.042397428303956985,0.46362006664276123,0.9491006731987,0.15325435996055603
