IoU,accuracy,loss,val_IoU,val_accuracy,val_loss
0.4649823009967804,0.846397876739502,2.665968894958496,0.46362006664276123,0.9254117608070374,0.44757357239723206
0.4660346508026123,0.8604709506034851,0.3417433798313141,0.46362006664276123,0.9254117608070374,0.3633386492729187
0.4660346508026123,0.8604802489280701,0.31627219915390015,0.46362006664276123,0.9254117608070374,0.27823448181152344
0.4660346508026123,0.8604780435562134,0.3081969618797302,0.46362006664276123,0.9254117608070374,0.23508714139461517
0.4660346508026123,0.8604812622070312,0.30346381664276123,0.46362006664276123,0.9254117608070374,0.26863589882850647
0.4660346508026123,0.8604823350906372,0.3023929297924042,0.46362006664276123,0.9254117608070374,0.28840506076812744
0.4660346508026123,0.860483705997467,0.30252453684806824,0.46362006664276123,0.9254117608070374,0.2419988214969635
0.4660346508026123,0.8604821562767029,0.29840725660324097,0.46362006664276123,0.9254117608070374,0.2375616431236267
0.4660346508026123,0.8604837656021118,0.29673439264297485,0.46362006664276123,0.9254117608070374,0.2647554278373718
0.4660346508026123,0.8604838848114014,0.2947210371494293,0.46362006664276123,0.9254117608070374,0.23647329211235046
0.4660346508026123,0.8604832887649536,0.2953130900859833,0.46362006664276123,0.9252743124961853,0.2576136887073517
0.4660346508026123,0.8604717254638672,0.29326364398002625,0.46362006664276123,0.9254117608070374,0.23426547646522522
0.4660346508026123,0.8604729175567627,0.2930780053138733,0.46362006664276123,0.9242933392524719,0.24810853600502014
0.4660346508026123,0.8604956269264221,0.29301270842552185,0.46362006664276123,0.9251153469085693,0.23133128881454468
0.4660346508026123,0.8606346249580383,0.2918613851070404,0.46362006664276123,0.9250139594078064,0.22806744277477264
0.4660346508026123,0.860641360282898,0.29021361470222473,0.46362006664276123,0.924140214920044,0.24399030208587646
0.4660346508026123,0.8617517352104187,0.2884993255138397,0.46362006664276123,0.9254117608070374,0.22549763321876526
0.4660346508026123,0.8628165125846863,0.2885957360267639,0.46362006664276123,0.9309799671173096,0.21352462470531464
0.4660346508026123,0.861376166343689,0.2890876233577728,0.46362006664276123,0.9249661564826965,0.21948538720607758
0.4660346508026123,0.8628641963005066,0.2841686010360718,0.46362006664276123,0.9297212958335876,0.22250314056873322
0.4660346508026123,0.8630859851837158,0.2842128574848175,0.46362006664276123,0.9312589764595032,0.2000441551208496
0.4660346508026123,0.8640469312667847,0.282422810792923,0.46362006664276123,0.9228353500366211,0.24223734438419342
0.4660346508026123,0.8658617734909058,0.28054115176200867,0.46362006664276123,0.9420146346092224,0.18620795011520386
0.4660346508026123,0.8649476766586304,0.28251373767852783,0.46362006664276123,0.926439106464386,0.20383141934871674
0.46603503823280334,0.8664301633834839,0.27941399812698364,0.46362006664276123,0.9387173056602478,0.21031804382801056
0.4660346508026123,0.8681772351264954,0.27248674631118774,0.46362006664276123,0.9246612787246704,0.23951449990272522
0.4660346508026123,0.870701789855957,0.26678699254989624,0.46362006664276123,0.9278826117515564,0.21999210119247437
0.4660346508026123,0.8723393678665161,0.2596451938152313,0.46357613801956177,0.6693654656410217,1.080345630645752
0.4660346508026123,0.8680605292320251,0.2753748297691345,0.4636188745498657,0.7349156737327576,0.40338805317878723
0.4660346508026123,0.8729341626167297,0.2611633241176605,0.46362006664276123,0.9517362713813782,0.162175253033638
0.46603527665138245,0.8752439618110657,0.24984177947044373,0.46362006664276123,0.9265710711479187,0.25523972511291504
0.46603548526763916,0.8740517497062683,0.25623345375061035,0.46362006664276123,0.9315003156661987,0.23631004989147186
0.4660346508026123,0.8766427636146545,0.24173855781555176,0.46362006664276123,0.9423953890800476,0.16994091868400574
0.4660346508026123,0.8780795931816101,0.23275549709796906,0.46361759305000305,0.9335607290267944,0.1979692280292511
0.4660346508026123,0.8789361715316772,0.23169687390327454,0.4635683000087738,0.9454270601272583,0.19866594672203064
0.4660356640815735,0.8807668685913086,0.2181517630815506,0.46362006664276123,0.9320613741874695,0.1833276003599167
0.4660346508026123,0.8807812929153442,0.2148047834634781,0.46362006664276123,0.943121612071991,0.16917061805725098
0.46607303619384766,0.8829976916313171,0.20190830528736115,0.46362006664276123,0.9387420415878296,0.17305508255958557
0.46617013216018677,0.8845294713973999,0.18884529173374176,0.46362006664276123,0.9585924744606018,0.12929514050483704
0.4660596549510956,0.888333261013031,0.17790073156356812,0.46361005306243896,0.9279319047927856,0.18265049159526825
0.46613091230392456,0.8880438804626465,0.17456310987472534,0.46362006664276123,0.9646898508071899,0.11025526374578476
0.4660519063472748,0.891435980796814,0.16032244265079498,0.46362006664276123,0.958104133605957,0.1294616162776947
0.4666892886161804,0.8919370770454407,0.16353295743465424,0.46362006664276123,0.936007022857666,0.16783927381038666
0.46605029702186584,0.892450213432312,0.15817123651504517,0.46362006664276123,0.9076152443885803,0.1869657039642334
0.46605315804481506,0.8941183090209961,0.152991384267807,0.46362006664276123,0.9462014436721802,0.179700568318367
0.4662849009037018,0.8938121199607849,0.1492232233285904,0.46362006664276123,0.9532626271247864,0.12522447109222412
0.46689775586128235,0.8973937630653381,0.1340416669845581,0.46362006664276123,0.9483972787857056,0.14199556410312653
0.4663090407848358,0.8976386189460754,0.13407765328884125,0.46362006664276123,0.9594069719314575,0.11867751181125641
0.467360258102417,0.8980432748794556,0.13023677468299866,0.46362006664276123,0.9642223715782166,0.10966083407402039
0.4669317901134491,0.8995249271392822,0.12374284863471985,0.46362006664276123,0.9600256085395813,0.11448302119970322
0.4686189591884613,0.9014681577682495,0.1170094907283783,0.46362006664276123,0.9615494012832642,0.1137918010354042
0.46706223487854004,0.9016071557998657,0.11599744111299515,0.46362006664276123,0.9578447937965393,0.12882713973522186
0.4683369994163513,0.9020190834999084,0.11400467902421951,0.46362006664276123,0.9597150683403015,0.10471659898757935
0.468484103679657,0.9034604430198669,0.11043304949998856,0.46362006664276123,0.9477525949478149,0.13505443930625916
0.4671702980995178,0.9033961892127991,0.10933860391378403,0.4636192321777344,0.9492482542991638,0.13382859528064728
0.4676035940647125,0.9037402868270874,0.10700973123311996,0.46362006664276123,0.9612258672714233,0.10802962630987167
0.46748799085617065,0.9058021903038025,0.09912609308958054,0.46362006664276123,0.9515979886054993,0.13379523158073425
0.4726616144180298,0.9058374762535095,0.09870953112840652,0.4636896252632141,0.9579261541366577,0.15265457332134247
0.46998170018196106,0.9048804640769958,0.10251111537218094,0.46362006664276123,0.9578977227210999,0.13276006281375885
0.4693100154399872,0.9068982601165771,0.09501063078641891,0.46361973881721497,0.9601816534996033,0.1212284117937088
0.47340476512908936,0.9076094031333923,0.09103461354970932,0.46362006664276123,0.9297560453414917,0.19223392009735107
0.4704940915107727,0.9079095721244812,0.09014557301998138,0.46362006664276123,0.8861066699028015,0.26613786816596985
0.4670936167240143,0.9069803357124329,0.09308546781539917,0.46362006664276123,0.9529781937599182,0.13724368810653687
0.46818968653678894,0.907511830329895,0.09351923316717148,0.46362006664276123,0.9625857472419739,0.10728783160448074
0.4703749418258667,0.9090114235877991,0.08652234077453613,0.4636450409889221,0.9677602648735046,0.08948096632957458
0.46938174962997437,0.9084293842315674,0.08895134925842285,0.46362006664276123,0.9637258648872375,0.11485639959573746
0.46963971853256226,0.909788191318512,0.0839742049574852,0.4638492166996002,0.9654844999313354,0.09959374368190765
0.4757738709449768,0.910563051700592,0.08096584677696228,0.46362006664276123,0.9527313709259033,0.13021676242351532
0.47141891717910767,0.9112613201141357,0.07805932313203812,0.4637773633003235,0.9588870406150818,0.11048800498247147
0.4730430543422699,0.9108707904815674,0.07860855758190155,0.46362006664276123,0.9494011402130127,0.1461164951324463
0.46774381399154663,0.9099218845367432,0.08249305188655853,0.46362006664276123,0.959954559803009,0.11430148780345917
0.47483256459236145,0.9103789925575256,0.08027798682451248,0.46362006664276123,0.9611320495605469,0.10483966022729874
0.472371369600296,0.9112408757209778,0.07848667353391647,0.46362006664276123,0.9605609774589539,0.1155143678188324
0.47202903032302856,0.9112984538078308,0.07663701474666595,0.46362006664276123,0.9637765884399414,0.10333523899316788
0.47217264771461487,0.9113984107971191,0.07883130759000778,0.4660568833351135,0.9628270864486694,0.11732189357280731
0.48373350501060486,0.9130892753601074,0.0713861957192421,0.4636230766773224,0.9602731466293335,0.13530738651752472
0.4742651879787445,0.9132469296455383,0.06825637817382812,0.46362006664276123,0.9644888639450073,0.12512004375457764
0.4756890535354614,0.913178026676178,0.06985574215650558,0.46563488245010376,0.9494994878768921,0.14829406142234802
0.48436570167541504,0.9137394428253174,0.06867082417011261,0.4654034376144409,0.9640911221504211,0.11908207833766937
0.4706628620624542,0.9127151370048523,0.07145728915929794,0.46466973423957825,0.9552769064903259,0.12337100505828857
0.4861606955528259,0.9147282838821411,0.06458627432584763,0.46362006664276123,0.9508073329925537,0.14521007239818573
0.4753349721431732,0.9147762656211853,0.06393971294164658,0.46528393030166626,0.9646835327148438,0.11512931436300278
0.47878462076187134,0.9152942895889282,0.06159462407231331,0.4636904001235962,0.9619024395942688,0.11350100487470627
0.4795365035533905,0.9155634641647339,0.06259042769670486,0.46362006664276123,0.9576154351234436,0.20387797057628632
0.4832727909088135,0.9152877926826477,0.06092579662799835,0.48558828234672546,0.9529342651367188,0.16468405723571777
0.48865437507629395,0.9126893877983093,0.0735856369137764,0.46361666917800903,0.9339490532875061,0.1637963205575943
0.469186007976532,0.9112340211868286,0.07806877791881561,0.46362006664276123,0.9569556713104248,0.12248346209526062
